frame,timestamp,L,a,b,agtron_interpolado,origem_video
2673,87.51,115.142,134.502,134.354,73.748,v1
2674,87.546,115.544,135.494,134.079,73.719,v1
2675,87.578,123.305,135.69,134.212,73.694,v1
2676,87.61,123.598,134.877,134.182,73.669,v1
2677,87.642,118.97,134.433,133.01,73.644,v1
2678,87.674,113.785,134.385,133.115,73.619,v1
2679,87.71,111.13,134.948,133.487,73.591,v1
2680,87.742,116.35,135.342,133.791,73.566,v1
2681,87.774,120.221,135.277,133.672,73.541,v1
2682,87.806,120.938,135.18,134.186,73.516,v1
2683,87.838,117.099,134.006,133.583,73.491,v1
2684,87.874,116.925,134.378,134.019,73.463,v1
2685,87.906,117.447,134.506,134.048,73.438,v1
2686,87.938,122.956,135.413,134.266,73.413,v1
2687,87.97,130.272,135.134,134.05,73.388,v1
2688,88.002,130.184,135.147,134.12,73.363,v1
2689,88.034,121.807,134.723,133.54,73.338,v1
2690,88.07,109.979,133.536,133.348,73.31,v1
2691,88.102,107.764,134.222,133.071,73.285,v1
2692,88.134,110.564,136.146,134.331,73.26,v1
2693,88.166,114.296,135.246,133.646,73.235,v1
2694,88.198,118.321,134.276,133.002,73.21,v1
2695,88.234,121.64,133.948,133.216,73.182,v1
2696,88.266,114.215,134.461,133.566,73.157,v1
2697,88.298,105.884,134.376,132.954,73.132,v1
2698,88.33,106.571,134.796,133.275,73.107,v1
2699,88.362,105.749,135.101,133.076,73.082,v1
2700,88.398,107.457,135.742,133.052,73.054,v1
2701,88.43,117.013,135.563,134.352,73.029,v1
2702,88.462,113.725,135.391,133.587,73.004,v1
2703,88.494,105.585,134.097,133.146,72.979,v1
2704,88.526,106.0,134.504,132.336,72.954,v1
2705,88.558,111.046,135.258,133.403,72.929,v1
2706,88.594,119.447,135.13,134.422,72.901,v1
2707,88.626,125.721,135.143,134.073,72.876,v1
2708,88.658,118.006,134.538,134.306,72.851,v1
2709,88.69,109.245,133.611,133.519,72.826,v1
2710,88.722,109.286,134.279,133.316,72.801,v1
2711,88.758,114.886,134.733,134.06,72.773,v1
2712,88.79,118.915,135.209,133.744,72.748,v1
2713,88.822,118.303,134.907,133.784,72.723,v1
2714,88.854,114.955,134.73,133.553,72.698,v1
2715,88.886,117.263,134.549,132.95,72.673,v1
2716,88.922,115.381,135.054,133.337,72.645,v1
2717,88.954,119.768,134.799,132.726,72.62,v1
2718,88.986,120.931,135.515,133.33,72.595,v1
2719,89.018,115.293,134.443,133.284,72.57,v1
2720,89.05,112.307,135.059,133.472,72.545,v1
2721,89.082,118.117,135.055,133.412,72.52,v1
2722,89.118,112.957,133.879,132.863,72.492,v1
2723,89.15,116.119,134.292,133.846,72.467,v1
2724,89.182,119.24,135.425,133.443,72.442,v1
2725,89.214,119.699,134.746,133.777,72.417,v1
2726,89.246,108.66,133.721,132.572,72.392,v1
2727,89.282,110.748,133.697,133.298,72.364,v1
2728,89.314,116.833,134.057,133.409,72.339,v1
2729,89.346,130.774,134.707,133.65,72.314,v1
2730,89.378,131.277,134.514,133.546,72.289,v1
2731,89.41,125.329,134.59,134.431,72.264,v1
2732,89.446,119.019,133.225,133.113,72.236,v1
2733,89.478,114.51,134.198,133.422,72.211,v1
2734,89.51,124.259,134.728,134.164,72.186,v1
2735,89.542,125.725,135.524,134.059,72.161,v1
2736,89.574,123.576,134.724,134.135,72.136,v1
2737,89.606,119.196,133.942,133.252,72.111,v1
2738,89.642,115.368,133.649,133.49,72.083,v1
2739,89.674,114.59,134.766,133.3,72.058,v1
2740,89.706,128.504,135.886,134.653,72.033,v1
2741,89.738,132.877,136.163,134.453,72.008,v1
2742,89.77,123.774,135.111,135.104,71.983,v1
2743,89.806,121.169,135.132,134.023,71.955,v1
2744,89.838,115.701,134.544,133.865,71.93,v1
2745,89.87,122.307,134.416,133.734,71.905,v1
2746,89.902,127.404,135.424,133.238,71.88,v1
2747,89.934,130.692,135.401,134.241,71.855,v1
2748,89.97,126.427,135.364,133.652,71.827,v1
2749,90.002,120.514,133.827,133.853,71.802,v1
2750,90.034,116.051,133.83,132.869,71.777,v1
2751,90.066,113.632,134.91,133.149,71.752,v1
2752,90.098,124.447,135.75,134.104,71.727,v1
2753,90.13,122.006,136.436,134.36,71.702,v1
2754,90.166,118.569,135.011,134.5,71.674,v1
2755,90.198,111.783,134.749,133.797,71.649,v1
2756,90.23,112.385,136.605,134.079,71.624,v1
2757,90.262,113.353,136.749,134.368,71.599,v1
2758,90.294,111.781,136.272,133.644,71.574,v1
2759,90.33,105.472,136.158,133.848,71.546,v1
2760,90.362,110.368,136.565,134.239,71.521,v1
2761,90.394,116.081,136.983,134.562,71.496,v1
2762,90.426,123.663,136.95,135.272,71.471,v1
2763,90.458,121.244,136.594,135.123,71.446,v1
2764,90.494,118.556,135.491,133.85,71.417,v1
2765,90.526,118.475,135.5,134.386,71.392,v1
2766,90.558,121.016,136.208,133.711,71.367,v1
2767,90.59,116.754,136.175,134.329,71.342,v1
2768,90.622,126.181,136.074,134.243,71.317,v1
2769,90.654,124.447,135.955,133.758,71.293,v1
2770,90.69,114.647,134.167,133.375,71.264,v1
2771,90.722,108.147,134.557,132.993,71.239,v1
2772,90.754,117.363,136.207,133.844,71.214,v1
2773,90.786,116.598,136.383,134.358,71.189,v1
2774,90.818,122.324,136.542,133.964,71.164,v1
2775,90.854,117.815,135.785,133.978,71.136,v1
2776,90.886,114.514,135.528,133.601,71.111,v1
2777,90.918,109.271,136.04,134.37,71.086,v1
2778,90.95,111.992,135.813,134.158,71.061,v1
2779,90.982,123.25,137.014,134.802,71.036,v1
2780,91.018,121.798,136.209,134.954,71.008,v1
2781,91.05,121.419,136.623,134.567,70.983,v1
2782,91.082,125.213,136.615,134.749,70.958,v1
2783,91.114,122.236,136.248,133.978,70.933,v1
2784,91.146,119.045,135.825,134.736,70.908,v1
2785,91.178,115.55,135.565,134.8,70.883,v1
2786,91.214,123.783,137.531,134.356,70.855,v1
2787,91.246,122.446,136.626,134.889,70.83,v1
2788,91.278,120.114,135.377,134.483,70.805,v1
2789,91.31,114.792,135.416,134.847,70.78,v1
2790,91.342,120.487,136.741,134.94,70.755,v1
2791,91.378,122.238,136.834,134.861,70.727,v1
2792,91.41,122.51,136.4,134.03,70.702,v1
2793,91.442,118.377,136.333,134.267,70.677,v1
2794,91.474,115.734,136.14,134.61,70.652,v1
2795,91.506,110.671,135.476,134.115,70.627,v1
2796,91.542,120.861,136.661,133.941,70.599,v1
2797,91.574,120.098,136.811,133.842,70.574,v1
2798,91.606,117.976,136.341,134.103,70.549,v1
2799,91.638,112.932,135.076,133.638,70.524,v1
2800,91.67,108.376,135.7,133.498,70.499,v1
2801,91.702,103.435,136.97,133.807,70.474,v1
2802,91.738,109.907,137.525,134.351,70.446,v1
2803,91.77,113.503,138.147,134.705,70.421,v1
2804,91.802,115.695,138.077,135.033,70.396,v1
2805,91.834,111.453,137.819,135.056,70.371,v1
2806,91.866,113.053,137.695,134.689,70.346,v1
2807,91.902,111.276,137.813,134.632,70.318,v1
2808,91.934,117.091,137.794,134.841,70.293,v1
2809,91.966,114.041,137.353,134.741,70.268,v1
2810,91.998,113.367,136.709,134.361,70.243,v1
2811,92.03,114.662,136.742,135.162,70.218,v1
2812,92.066,114.451,136.331,134.371,70.19,v1
2813,92.098,117.475,135.57,134.235,70.165,v1
2814,92.13,120.482,136.899,134.432,70.14,v1
2815,92.162,123.086,137.137,134.771,70.115,v1
2816,92.194,124.079,136.833,134.835,70.09,v1
2817,92.226,122.134,135.577,133.911,70.065,v1
2818,92.262,107.855,134.967,132.654,70.037,v1
2819,92.294,111.08,135.945,133.33,70.012,v1
2820,92.326,116.404,137.548,134.44,69.987,v1
2821,92.358,115.731,137.393,134.46,69.962,v1
2822,92.39,116.417,136.892,134.49,69.937,v1
2823,92.426,115.823,136.563,134.548,69.909,v1
2824,92.458,113.09,136.482,133.815,69.884,v1
2825,92.49,117.408,137.353,134.709,69.859,v1
2826,92.522,120.839,138.317,134.865,69.834,v1
2827,92.554,125.513,137.722,135.549,69.809,v1
2828,92.59,123.472,136.209,134.615,69.781,v1
2829,92.622,109.229,135.84,134.524,69.756,v1
2830,92.654,110.214,136.953,135.106,69.731,v1
2831,92.686,120.429,137.322,135.182,69.706,v1
2832,92.718,126.276,137.567,134.729,69.681,v1
2833,92.75,121.749,137.561,134.777,69.656,v1
2834,92.786,121.484,135.731,134.101,69.628,v1
2835,92.818,109.432,134.918,133.623,69.603,v1
2836,92.85,106.016,135.318,133.675,69.578,v1
2837,92.882,111.848,136.379,134.363,69.553,v1
2838,92.914,119.011,136.621,134.102,69.528,v1
2839,92.95,120.125,137.281,133.824,69.5,v1
2840,92.982,119.113,136.272,134.761,69.475,v1
2841,93.014,108.794,134.397,133.909,69.45,v1
2842,93.046,105.973,135.747,132.633,69.425,v1
2843,93.078,112.477,137.107,133.98,69.4,v1
2844,93.114,113.786,136.563,134.313,69.372,v1
2845,93.146,113.15,136.476,134.294,69.347,v1
2846,93.178,116.779,136.241,134.673,69.322,v1
2847,93.21,122.0,136.886,134.1,69.297,v1
2848,93.242,116.931,136.377,134.511,69.272,v1
2849,93.274,113.095,134.904,133.806,69.247,v1
2850,93.31,108.13,135.211,133.884,69.219,v1
2851,93.342,114.063,136.371,133.575,69.194,v1
2852,93.374,119.334,136.704,134.007,69.169,v1
2853,93.406,123.956,135.567,134.581,69.144,v1
2854,93.438,118.639,134.309,134.122,69.119,v1
2855,93.474,114.369,135.531,134.177,69.091,v1
2856,93.506,120.144,136.076,134.559,69.066,v1
2857,93.538,120.062,136.836,134.665,69.041,v1
2858,93.57,113.937,136.553,133.785,69.016,v1
2859,93.602,105.082,136.074,133.034,68.991,v1
2860,93.638,113.9,137.029,134.254,68.962,v1
2861,93.67,122.588,137.756,134.441,68.937,v1
2862,93.702,120.701,137.322,134.184,68.912,v1
2863,93.734,106.958,136.192,133.787,68.887,v1
2864,93.766,108.891,136.455,133.732,68.862,v1
2865,93.798,115.57,136.667,134.466,68.838,v1
2866,93.834,119.033,137.738,133.974,68.809,v1
2867,93.866,117.893,137.388,133.817,68.784,v1
2868,93.898,113.482,136.931,133.636,68.759,v1
2869,93.93,115.289,136.605,134.065,68.734,v1
2870,93.962,113.591,135.11,133.577,68.709,v1
2871,93.998,111.037,135.631,133.339,68.681,v1
2872,94.03,115.801,135.817,133.796,68.656,v1
2873,94.062,117.155,135.618,133.904,68.631,v1
2874,94.094,117.838,136.351,133.993,68.606,v1
2875,94.126,117.774,135.637,133.538,68.581,v1
2876,94.162,102.629,134.253,133.181,68.553,v1
2877,94.194,111.058,136.148,133.887,68.528,v1
2878,94.226,110.906,136.533,133.802,68.503,v1
2879,94.258,109.215,134.531,133.09,68.478,v1
2880,94.29,107.527,134.583,133.226,68.453,v1
2881,94.322,109.287,135.316,133.425,68.428,v1
2882,94.358,108.053,136.009,132.837,68.4,v1
2883,94.39,109.157,136.416,133.66,68.375,v1
2884,94.422,112.478,136.526,133.707,68.35,v1
2885,94.454,116.524,135.682,133.728,68.325,v1
2886,94.486,110.132,134.562,132.995,68.3,v1
2887,94.522,108.368,134.912,133.835,68.272,v1
2888,94.554,109.88,135.319,133.765,68.247,v1
2889,94.586,118.232,135.412,134.358,68.222,v1
2890,94.618,119.744,136.56,134.368,68.197,v1
2891,94.65,123.832,135.929,134.141,68.172,v1
2892,94.686,115.503,135.673,134.007,68.144,v1
2893,94.718,104.064,136.323,134.015,68.119,v1
2894,94.75,110.515,136.861,134.452,68.094,v1
2895,94.782,116.757,136.792,134.653,68.069,v1
2896,94.814,124.739,136.952,134.936,68.044,v1
2897,94.846,109.283,136.601,134.083,68.019,v1
2898,94.882,103.346,135.934,134.064,67.991,v1
2899,94.914,105.538,135.324,134.341,67.966,v1
2900,94.946,113.591,137.746,134.306,67.941,v1
2901,94.978,114.546,138.119,135.016,67.916,v1
2902,95.01,117.835,137.841,134.536,67.891,v1
2903,95.046,112.004,136.612,135.227,67.863,v1
2904,95.078,109.669,136.869,135.105,67.838,v1
2905,95.11,108.066,136.385,134.643,67.813,v1
2906,95.142,116.903,137.176,134.697,67.788,v1
2907,95.174,111.863,137.934,135.018,67.763,v1
2908,95.21,115.453,136.927,134.732,67.735,v1
2909,95.242,110.158,136.065,134.769,67.71,v1
2910,95.274,104.817,135.822,134.308,67.685,v1
2911,95.306,107.641,135.602,133.848,67.66,v1
2912,95.338,106.71,137.676,134.249,67.635,v1
2913,95.37,110.053,137.928,134.16,67.61,v1
2914,95.406,109.103,137.144,133.932,67.582,v1
2915,95.438,107.623,137.41,134.398,67.557,v1
2916,95.47,111.894,136.245,134.574,67.532,v1
2917,95.502,111.016,136.653,134.323,67.507,v1
2918,95.534,108.099,135.234,133.774,67.482,v1
2919,95.57,107.724,135.873,133.082,67.454,v1
2920,95.602,106.387,135.97,132.694,67.429,v1
2921,95.634,105.233,135.854,133.146,67.404,v1
2922,95.666,108.913,135.979,133.089,67.379,v1
2923,95.698,100.18,134.229,132.651,67.354,v1
2924,95.734,99.518,134.349,132.1,67.326,v1
2925,95.766,108.45,135.949,133.209,67.301,v1
2926,95.798,113.03,136.317,133.522,67.276,v1
2927,95.83,115.617,136.603,134.319,67.251,v1
2928,95.862,114.808,137.071,134.001,67.226,v1
2929,95.894,112.448,137.011,133.963,67.201,v1
2930,95.93,99.233,136.166,132.661,67.173,v1
2931,95.962,99.978,135.896,132.345,67.148,v1
2932,95.994,102.887,136.319,132.45,67.123,v1
2933,96.026,109.481,137.301,132.771,67.098,v1
2934,96.058,112.408,136.754,133.546,67.073,v1
2935,96.094,116.764,136.816,133.864,67.045,v1
2936,96.126,117.228,135.463,134.104,67.02,v1
2937,96.158,115.073,135.657,133.533,66.995,v1
2938,96.19,118.736,136.586,133.342,66.97,v1
2939,96.222,119.203,135.836,133.789,66.945,v1
2940,96.258,118.039,135.285,133.573,66.917,v1
2941,96.29,115.131,135.068,132.999,66.892,v1
2942,96.322,107.247,135.616,132.051,66.867,v1
2943,96.354,107.961,136.627,132.846,66.842,v1
2944,96.386,107.431,137.866,133.111,66.817,v1
2945,96.418,116.13,138.225,133.838,66.792,v1
2946,96.454,117.21,137.757,134.076,66.764,v1
2947,96.486,106.445,135.652,133.139,66.739,v1
2948,96.518,101.19,136.08,133.253,66.714,v1
2949,96.55,100.69,137.013,133.401,66.689,v1
2950,96.582,99.048,137.696,133.429,66.664,v1
2951,96.618,104.416,137.37,133.811,66.635,v1
2952,96.65,103.884,137.262,132.989,66.611,v1
2953,96.682,110.105,136.701,133.409,66.586,v1
2954,96.714,104.996,136.323,133.085,66.561,v1
2955,96.746,113.985,136.67,133.568,66.536,v1
2956,96.782,118.386,136.565,133.717,66.507,v1
2957,96.814,123.678,136.534,133.673,66.482,v1
2958,96.846,122.828,137.063,133.729,66.457,v1
2959,96.878,117.775,134.726,133.755,66.432,v1
2960,96.91,117.223,135.702,133.71,66.407,v1
2961,96.942,126.679,135.526,134.075,66.383,v1
2962,96.978,131.092,136.516,133.693,66.354,v1
2963,97.01,125.591,135.885,133.836,66.329,v1
2964,97.042,111.236,135.536,133.099,66.304,v1
2965,97.074,115.78,134.724,132.864,66.279,v1
2966,97.106,109.111,136.022,132.821,66.254,v1
2967,97.142,113.083,136.833,133.158,66.226,v1
2968,97.174,117.127,136.298,133.863,66.201,v1
2969,97.206,120.382,136.871,134.228,66.176,v1
2970,97.238,116.663,136.91,133.53,66.151,v1
2971,97.27,116.725,137.379,133.393,66.126,v1
2972,97.306,115.293,136.8,133.519,66.098,v1
2973,97.338,113.373,137.533,133.764,66.073,v1
2974,97.37,120.651,138.403,134.285,66.048,v1
2975,97.402,123.065,138.804,134.795,66.023,v1
2976,97.434,112.213,137.052,134.841,65.998,v1
2977,97.466,104.511,136.801,134.053,65.973,v1
2978,97.502,112.992,137.158,134.561,65.945,v1
2979,97.534,118.219,137.933,134.624,65.92,v1
2980,97.566,123.383,138.66,135.331,65.895,v1
2981,97.598,118.099,137.161,134.453,65.87,v1
2982,97.63,114.113,136.658,133.819,65.845,v1
2983,97.666,117.1,137.376,133.833,65.817,v1
2984,97.698,119.103,137.981,134.459,65.792,v1
2985,97.73,123.284,138.528,134.671,65.767,v1
2986,97.762,120.764,137.458,134.719,65.742,v1
2987,97.794,122.178,136.456,134.035,65.717,v1
2988,97.83,114.288,136.48,133.542,65.689,v1
2989,97.862,109.269,136.929,133.094,65.664,v1
2990,97.894,114.248,137.172,133.842,65.639,v1
2991,97.926,117.994,138.327,134.481,65.614,v1
2992,97.958,118.213,138.362,134.863,65.589,v1
2993,97.99,109.567,137.017,134.626,65.564,v1
2994,98.026,108.854,137.063,133.839,65.536,v1
2995,98.058,113.838,138.259,134.139,65.511,v1
2996,98.09,115.744,138.102,134.7,65.486,v1
2997,98.122,114.092,137.833,134.303,65.461,v1
2998,98.154,117.422,137.214,134.345,65.436,v1
2999,98.19,117.978,137.393,135.398,65.408,v1
3000,98.222,126.135,138.241,135.169,65.383,v1
3001,98.254,124.073,137.81,135.003,65.358,v1
3002,98.286,124.276,138.884,134.679,65.333,v1
3003,98.318,131.634,138.67,135.142,65.308,v1
3004,98.354,129.036,138.232,135.355,65.28,v1
3005,98.386,123.009,138.116,134.237,65.255,v1
3006,98.418,111.011,136.902,133.894,65.23,v1
3007,98.45,107.099,137.994,134.246,65.205,v1
3008,98.482,112.775,139.373,134.421,65.18,v1
3009,98.514,114.702,139.931,135.582,65.155,v1
3010,98.55,116.159,138.701,135.147,65.127,v1
3011,98.582,104.593,137.349,134.718,65.102,v1
3012,98.614,98.645,137.868,134.913,65.077,v1
3013,98.646,106.739,138.074,135.244,65.052,v1
3014,98.678,111.231,138.672,135.621,65.027,v1
3015,98.714,112.829,138.092,135.854,64.999,v1
3016,98.746,111.627,137.62,136.015,64.974,v1
3017,98.778,102.071,137.21,135.821,64.949,v1
3018,98.81,101.758,137.692,135.65,64.924,v1
3019,98.842,104.565,137.374,136.16,64.899,v1
3020,98.878,106.475,138.488,135.788,64.871,v1
3021,98.91,109.702,139.041,136.737,64.846,v1
3022,98.942,114.855,137.956,135.381,64.821,v1
3023,98.974,106.609,136.929,135.276,64.796,v1
3024,99.006,98.062,135.076,133.611,64.771,v1
3025,99.038,92.946,135.714,133.898,64.746,v1
3026,99.074,98.459,137.606,134.511,64.718,v1
3027,99.106,103.351,138.575,135.58,64.693,v1
3028,99.138,103.894,137.154,135.915,64.668,v1
3029,99.17,98.705,136.495,134.963,64.643,v1
3030,99.202,92.496,136.687,134.288,64.618,v1
3031,99.238,97.51,136.979,134.825,64.59,v1
3032,99.27,97.971,137.314,135.196,64.565,v1
3033,99.302,100.522,137.5,134.902,64.54,v1
3034,99.334,100.182,137.707,135.219,64.515,v1
3035,99.366,100.984,137.603,134.752,64.49,v1
3036,99.402,93.703,136.344,134.154,64.462,v1
3037,99.434,86.663,135.516,134.177,64.437,v1
3038,99.466,90.628,135.995,134.914,64.412,v1
3039,99.498,92.776,137.408,134.607,64.387,v1
3040,99.53,94.535,137.764,135.162,64.362,v1
3041,99.562,99.235,137.224,135.237,64.337,v1
3042,99.598,96.767,137.223,134.825,64.309,v1
3043,99.63,90.909,136.106,134.821,64.284,v1
3044,99.662,91.562,137.364,134.599,64.259,v1
3045,99.694,99.306,138.499,135.759,64.234,v1
3046,99.726,97.562,137.209,135.51,64.209,v1
3047,99.762,96.12,137.081,135.329,64.18,v1
3048,99.794,92.626,137.181,135.037,64.156,v1
3049,99.826,90.017,136.429,134.085,64.131,v1
3050,99.858,92.423,136.411,134.214,64.106,v1
3051,99.89,97.851,137.843,134.562,64.081,v1
3052,99.926,96.779,137.587,134.939,64.052,v1
3053,99.958,94.083,138.012,135.398,64.027,v1
3054,99.99,93.266,137.406,134.911,64.002,v1
3055,100.022,93.919,137.047,135.276,63.977,v1
3056,100.054,93.556,137.192,134.438,63.952,v1
3057,100.086,94.129,137.488,135.297,63.927,v1
3058,100.122,92.39,136.565,134.586,63.899,v1
3059,100.154,89.895,136.69,134.44,63.874,v1
3060,100.186,97.239,137.246,134.827,63.849,v1
3061,100.218,95.824,136.748,134.511,63.824,v1
3062,100.25,92.192,136.209,134.789,63.799,v1
3063,100.286,90.962,136.012,134.299,63.771,v1
3064,100.318,83.908,135.968,134.131,63.746,v1
3065,100.35,82.941,136.487,133.876,63.721,v1
3066,100.382,90.826,137.024,134.273,63.696,v1
3067,100.414,90.118,137.137,134.707,63.671,v1
3068,100.45,84.827,136.323,134.63,63.643,v1
3069,100.482,86.104,136.46,134.673,63.618,v1
3070,100.514,88.991,137.862,134.957,63.593,v1
3071,100.546,97.105,138.05,135.373,63.568,v1
3072,100.578,93.099,138.234,135.07,63.543,v1
3073,100.61,85.281,137.463,134.933,63.518,v1
3074,100.646,83.42,137.084,134.657,63.49,v1
3075,100.678,83.139,137.104,134.206,63.465,v1
3076,100.71,92.45,137.675,134.714,63.44,v1
3077,100.742,97.566,138.778,135.738,63.415,v1
3078,100.774,97.73,138.084,135.265,63.39,v1
3079,100.81,97.125,137.449,135.149,63.362,v1
3080,100.842,92.986,136.784,135.204,63.337,v1
3081,100.874,90.716,136.828,134.808,63.312,v1
3082,100.906,100.947,138.083,134.921,63.287,v1
3083,100.938,98.637,137.658,134.759,63.262,v1
3084,100.974,93.112,137.433,134.283,63.234,v1
3085,101.006,91.172,137.346,134.739,63.209,v1
3086,101.038,91.713,137.328,135.018,63.184,v1
3087,101.07,90.927,137.094,135.077,63.159,v1
3088,101.102,87.15,137.508,134.499,63.134,v1
3089,101.134,91.477,137.744,134.556,63.109,v1
3090,101.17,91.072,137.17,134.744,63.081,v1
3091,101.202,98.252,137.706,134.485,63.056,v1
3092,101.234,91.168,137.442,134.591,63.031,v1
3093,101.266,87.025,137.272,134.831,63.006,v1
3094,101.298,89.62,137.321,135.331,62.981,v1
3095,101.334,92.832,137.785,134.966,62.953,v1
3096,101.366,94.792,138.107,135.094,62.928,v1
3097,101.398,99.193,138.644,134.587,62.903,v1
3098,101.43,97.242,137.545,134.849,62.878,v1
3099,101.462,85.935,136.073,133.974,62.853,v1
3100,101.498,79.391,136.318,133.702,62.825,v1
3101,101.53,82.217,137.069,134.585,62.8,v1
3102,101.562,88.681,138.067,134.309,62.775,v1
3103,101.594,91.645,138.5,134.815,62.75,v1
3104,101.626,92.187,138.056,134.934,62.725,v1
3105,101.658,80.123,136.45,134.127,62.7,v1
3106,101.694,75.053,136.036,133.173,62.672,v1
3107,101.726,81.053,137.058,134.042,62.647,v1
3108,101.758,84.06,137.335,134.45,62.622,v1
3109,101.79,85.983,137.733,134.778,62.597,v1
3110,101.822,90.124,138.248,134.924,62.572,v1
3111,101.858,85.079,137.532,134.866,62.544,v1
3112,101.89,84.412,137.496,135.185,62.519,v1
3113,101.922,80.239,137.975,134.565,62.494,v1
3114,101.954,87.219,138.11,135.073,62.469,v1
3115,101.986,90.46,139.742,135.776,62.444,v1
3116,102.022,89.983,139.378,135.952,62.416,v1
3117,102.054,86.557,138.743,135.525,62.391,v1
3118,102.086,84.673,138.181,135.519,62.366,v1
3119,102.118,86.773,138.585,135.147,62.341,v1
3120,102.15,86.238,138.255,135.801,62.316,v1
3121,102.182,88.438,138.673,134.724,62.291,v1
3122,102.218,88.692,138.618,134.903,62.263,v1
3123,102.25,88.242,137.874,135.361,62.238,v1
3124,102.282,85.213,137.866,134.433,62.213,v1
3125,102.314,88.357,138.272,134.563,62.188,v1
3126,102.346,92.005,138.93,135.602,62.163,v1
3127,102.382,92.637,138.975,136.493,62.135,v1
3128,102.414,88.958,138.963,135.922,62.11,v1
3129,102.446,90.494,138.945,136.478,62.085,v1
3130,102.478,90.171,139.805,136.453,62.06,v1
3131,102.51,96.76,140.333,136.114,62.035,v1
3132,102.546,94.211,138.884,135.686,62.007,v1
3133,102.578,85.96,137.177,135.16,61.982,v1
3134,102.61,88.21,137.427,134.487,61.957,v1
3135,102.642,91.991,138.673,134.714,61.932,v1
3136,102.674,91.171,138.759,134.845,61.907,v1
3137,102.706,87.174,138.019,135.204,61.882,v1
3138,102.742,85.312,137.843,134.578,61.854,v1
3139,102.774,84.111,137.225,134.519,61.829,v1
3140,102.806,88.391,137.252,134.84,61.804,v1
3141,102.838,92.176,139.072,135.017,61.779,v1
3142,102.87,94.826,138.683,136.103,61.754,v1
3143,102.906,87.934,138.159,135.823,61.725,v1
3144,102.938,88.983,137.786,135.958,61.701,v1
3145,102.97,91.087,139.338,135.853,61.676,v1
3146,103.002,94.063,139.21,136.425,61.651,v1
3147,103.034,98.291,139.487,136.406,61.626,v1
3148,103.071,94.591,138.844,136.076,61.597,v1
3149,103.102,91.823,137.095,135.312,61.572,v1
3150,103.134,86.433,136.973,134.895,61.547,v1
3151,103.166,91.198,138.079,134.667,61.522,v1
3152,103.198,93.299,138.426,134.75,61.497,v1
3153,103.23,91.851,138.601,134.305,61.472,v1
3154,103.266,86.327,137.174,134.104,61.444,v1
3155,103.298,81.614,136.559,134.29,61.419,v1
3156,103.33,82.367,136.237,134.324,61.394,v1
3157,103.362,87.925,137.805,134.633,61.369,v1
3158,103.394,90.369,138.183,135.513,61.344,v1
3159,103.43,93.467,138.311,135.297,61.316,v1
3160,103.462,100.476,138.828,134.763,61.291,v1
3161,103.494,95.778,136.78,134.882,61.266,v1
3162,103.526,81.888,135.442,133.372,61.241,v1
3163,103.558,79.486,136.156,133.42,61.216,v1
3164,103.594,82.413,136.909,134.664,61.188,v1
3165,103.626,88.82,138.085,134.661,61.163,v1
3166,103.658,89.748,136.699,134.469,61.138,v1
3167,103.69,85.44,136.682,134.235,61.113,v1
3168,103.722,82.529,136.24,134.379,61.088,v1
3169,103.754,82.172,137.297,134.538,61.063,v1
3170,103.79,83.196,136.121,133.92,61.035,v1
3171,103.822,81.851,136.891,133.544,61.01,v1
3172,103.854,87.238,136.9,133.714,60.985,v1
3173,103.886,81.583,135.578,133.611,60.96,v1
3174,103.918,81.626,135.502,134.192,60.935,v1
3175,103.954,84.318,136.582,133.676,60.907,v1
3176,103.986,85.482,136.534,133.502,60.882,v1
3177,104.018,90.053,136.693,134.488,60.857,v1
3178,104.05,91.715,137.001,134.793,60.832,v1
3179,104.082,96.513,137.192,134.873,60.807,v1
3180,104.118,85.727,136.423,133.684,60.779,v1
3181,104.15,88.731,136.732,134.418,60.754,v1
3182,104.182,85.001,137.329,134.72,60.729,v1
3183,104.214,85.314,137.505,135.117,60.704,v1
3184,104.246,76.683,136.837,133.716,60.679,v1
3185,104.278,78.572,136.118,134.547,60.654,v1
3186,104.314,82.98,136.997,134.538,60.626,v1
3187,104.346,84.41,137.922,134.917,60.601,v1
3188,104.378,87.537,137.59,134.458,60.576,v1
3189,104.41,79.806,136.727,134.388,60.551,v1
3190,104.442,71.195,135.23,132.987,60.526,v1
3191,104.478,74.582,135.831,133.296,60.498,v1
3192,104.51,83.351,136.922,133.633,60.473,v1
3193,104.542,79.906,136.77,133.578,60.448,v1
3194,104.574,76.363,136.223,133.746,60.423,v1
3195,104.606,79.158,136.558,133.153,60.398,v1
3196,104.642,77.919,135.847,134.212,60.37,v1
3197,104.674,73.401,136.27,133.203,60.345,v1
3198,104.706,76.739,136.358,133.61,60.32,v1
3199,104.738,73.495,136.837,133.371,60.295,v1
3200,104.77,79.857,136.968,133.692,60.27,v1
3201,104.802,81.491,136.664,133.632,60.245,v1
3202,104.838,73.101,135.48,133.509,60.217,v1
3203,104.87,78.29,135.786,133.869,60.192,v1
3204,104.902,78.689,136.535,134.733,60.167,v1
3205,104.934,85.43,137.283,134.638,60.142,v1
3206,104.966,83.927,137.908,134.349,60.117,v1
3207,105.002,79.148,136.802,133.837,60.089,v1
3208,105.034,70.004,134.911,133.653,60.064,v1
3209,105.066,67.585,134.77,133.271,60.039,v1
