frame,timestamp,L,a,b,agtron_interpolado,origem_video
3699,121.115,67.794,132.844,129.531,50.583,v1
3700,121.147,71.128,132.975,130.258,50.567,v1
3701,121.179,69.476,132.606,130.413,50.552,v1
3702,121.211,67.599,132.296,130.153,50.537,v1
3703,121.247,61.945,131.606,129.726,50.519,v1
3704,121.279,61.065,131.408,129.649,50.504,v1
3705,121.311,66.539,132.644,130.577,50.488,v1
3706,121.343,72.261,133.775,130.64,50.473,v1
3707,121.375,68.271,133.095,130.321,50.458,v1
3708,121.411,63.528,132.113,130.219,50.44,v1
3709,121.443,62.316,131.87,129.493,50.425,v1
3710,121.475,64.086,132.272,129.96,50.409,v1
3711,121.507,67.34,132.705,130.021,50.394,v1
3712,121.539,71.864,133.283,129.794,50.379,v1
3713,121.571,69.374,132.834,130.336,50.363,v1
3714,121.607,64.78,130.683,129.648,50.346,v1
3715,121.639,61.927,130.964,129.706,50.33,v1
3716,121.671,64.29,132.179,129.515,50.315,v1
3717,121.703,67.135,132.412,129.764,50.3,v1
3718,121.735,65.427,131.966,129.677,50.284,v1
3719,121.771,65.86,132.773,129.693,50.267,v1
3720,121.803,65.175,132.633,130.318,50.252,v1
3721,121.835,68.226,133.084,129.876,50.236,v1
3722,121.867,70.148,132.844,130.29,50.221,v1
3723,121.899,71.582,133.452,130.408,50.205,v1
3724,121.935,71.723,132.721,129.892,50.188,v1
3725,121.967,67.065,131.675,129.669,50.173,v1
3726,121.999,66.698,131.912,129.711,50.157,v1
3727,122.031,67.12,132.155,130.038,50.142,v1
3728,122.063,70.393,133.059,130.206,50.126,v1
3729,122.095,70.339,133.451,130.287,50.111,v1
3730,122.131,69.76,132.66,130.308,50.094,v1
3731,122.163,62.563,132.123,130.016,50.078,v1
3732,122.195,59.854,131.363,129.665,50.063,v1
3733,122.227,62.39,131.92,129.563,50.047,v1
3734,122.259,64.187,131.774,129.791,50.032,v1
3735,122.295,69.196,132.584,129.879,50.015,v1
3736,122.327,70.034,132.252,130.053,49.999,v1
3737,122.359,62.162,132.087,129.459,49.984,v1
3738,122.391,60.346,131.299,129.235,49.968,v1
3739,122.423,64.727,132.508,129.425,49.953,v1
3740,122.459,68.627,133.13,130.368,49.936,v1
3741,122.491,70.148,133.81,129.456,49.92,v1
3742,122.523,67.41,132.411,129.766,49.905,v1
3743,122.555,64.495,131.822,128.842,49.889,v1
3744,122.587,64.521,132.01,129.412,49.874,v1
3745,122.619,69.531,132.594,129.194,49.859,v1
3746,122.655,71.788,132.467,129.518,49.841,v1
3747,122.687,70.236,132.886,129.697,49.826,v1
3748,122.719,69.605,132.528,129.905,49.81,v1
3749,122.751,68.105,132.061,130.232,49.795,v1
3750,122.783,65.926,132.48,129.821,49.78,v1
3751,122.819,68.163,132.67,129.581,49.762,v1
3752,122.851,71.293,133.281,129.806,49.747,v1
3753,122.883,71.733,132.952,130.298,49.731,v1
3754,122.915,69.761,132.296,129.499,49.716,v1
3755,122.947,62.426,131.15,128.934,49.701,v1
3756,122.983,58.689,131.778,129.405,49.683,v1
3757,123.015,62.96,131.552,129.403,49.668,v1
3758,123.047,68.55,132.463,129.881,49.652,v1
3759,123.079,68.518,132.383,130.012,49.637,v1
3760,123.111,64.949,131.894,130.045,49.622,v1
3761,123.143,67.716,132.541,130.099,49.606,v1
3762,123.179,67.512,132.811,130.031,49.589,v1
3763,123.211,69.721,133.01,129.798,49.573,v1
3764,123.243,71.37,132.759,129.782,49.558,v1
3765,123.275,72.875,132.519,129.376,49.543,v1
3766,123.307,66.093,132.132,129.363,49.527,v1
3767,123.343,66.864,131.852,129.165,49.51,v1
3768,123.375,66.031,131.897,129.104,49.494,v1
3769,123.407,68.59,132.695,129.355,49.479,v1
3770,123.439,70.859,133.094,129.489,49.464,v1
3771,123.471,68.313,132.632,129.647,49.448,v1
3772,123.507,61.203,131.347,129.508,49.431,v1
3773,123.539,58.125,130.749,129.425,49.415,v1
3774,123.571,60.938,131.126,129.088,49.4,v1
3775,123.603,63.867,131.645,129.095,49.385,v1
3776,123.635,68.307,132.462,128.844,49.369,v1
3777,123.667,65.041,131.517,129.147,49.354,v1
3778,123.703,60.492,130.856,128.913,49.336,v1
3779,123.735,63.945,131.46,128.591,49.321,v1
3780,123.767,66.26,132.195,129.328,49.306,v1
3781,123.799,67.596,132.639,130.054,49.29,v1
3782,123.831,68.168,132.671,129.448,49.275,v1
3783,123.867,72.094,133.234,129.586,49.258,v1
3784,123.899,70.017,132.039,129.978,49.242,v1
3785,123.931,64.028,130.367,128.913,49.227,v1
3786,123.963,59.55,130.133,128.594,49.211,v1
3787,123.995,63.873,131.52,128.536,49.196,v1
3788,124.031,69.079,132.37,129.427,49.179,v1
3789,124.063,67.887,131.702,129.243,49.163,v1
3790,124.095,65.371,131.32,129.174,49.148,v1
3791,124.127,61.125,131.331,129.212,49.132,v1
3792,124.159,62.636,130.987,129.284,49.117,v1
3793,124.191,63.24,131.648,129.387,49.101,v1
3794,124.227,66.047,131.516,129.031,49.084,v1
3795,124.259,61.86,130.928,129.225,49.069,v1
3796,124.291,62.374,130.901,129.317,49.053,v1
3797,124.323,62.128,130.844,129.087,49.038,v1
3798,124.355,60.471,131.293,129.256,49.022,v1
3799,124.391,65.639,131.657,128.804,49.005,v1
3800,124.423,66.543,131.983,128.689,48.99,v1
3801,124.455,65.243,131.606,129.11,48.974,v1
3802,124.487,64.523,131.105,129.607,48.959,v1
3803,124.519,63.278,131.061,128.941,48.944,v1
3804,124.555,60.591,130.607,128.73,48.926,v1
3805,124.587,60.468,131.203,128.987,48.911,v1
3806,124.619,64.17,131.973,128.63,48.895,v1
3807,124.651,63.43,131.426,129.051,48.88,v1
3808,124.683,57.483,130.362,128.44,48.865,v1
3809,124.715,52.768,129.886,128.822,48.849,v1
3810,124.751,54.629,130.632,129.126,48.832,v1
3811,124.783,59.247,131.275,129.034,48.816,v1
3812,124.815,60.246,131.61,129.73,48.801,v1
3813,124.847,63.92,131.477,129.218,48.786,v1
3814,124.879,63.096,131.832,129.086,48.77,v1
3815,124.915,62.117,131.039,128.741,48.753,v1
3816,124.947,56.796,130.139,128.948,48.737,v1
3817,124.979,58.531,130.153,128.082,48.722,v1
3818,125.011,62.993,130.608,128.746,48.707,v1
3819,125.043,63.028,131.315,128.067,48.691,v1
3820,125.079,60.671,131.627,128.462,48.674,v1
3821,125.111,61.142,131.131,128.844,48.658,v1
3822,125.143,58.62,131.018,128.861,48.643,v1
3823,125.175,57.838,131.525,128.844,48.628,v1
3824,125.207,60.159,131.674,129.377,48.612,v1
3825,125.239,61.873,131.755,128.882,48.597,v1
3826,125.275,59.246,131.286,128.438,48.579,v1
3827,125.307,56.335,130.301,128.463,48.564,v1
3828,125.339,56.933,130.565,128.807,48.549,v1
3829,125.371,61.985,131.549,128.976,48.533,v1
3830,125.403,64.113,132.074,129.524,48.518,v1
3831,125.439,66.946,132.613,129.346,48.5,v1
3832,125.471,63.889,131.796,129.466,48.485,v1
3833,125.503,59.602,130.641,129.137,48.47,v1
3834,125.535,58.201,130.837,129.313,48.454,v1
3835,125.567,60.556,131.707,129.124,48.439,v1
3836,125.603,63.602,132.0,129.509,48.421,v1
3837,125.635,63.038,131.329,129.087,48.406,v1
3838,125.667,65.5,131.582,128.743,48.391,v1
3839,125.699,63.795,131.372,128.495,48.375,v1
3840,125.731,60.492,130.693,128.627,48.36,v1
3841,125.763,59.782,130.433,128.645,48.344,v1
3842,125.799,61.427,131.34,129.036,48.327,v1
3843,125.831,62.14,131.699,128.678,48.312,v1
3844,125.863,61.192,131.244,128.973,48.296,v1
3845,125.895,59.406,130.733,128.314,48.281,v1
3846,125.927,57.405,130.461,128.594,48.265,v1
3847,125.963,57.983,130.506,128.701,48.248,v1
3848,125.995,62.375,131.096,128.898,48.233,v1
3849,126.027,63.18,131.327,128.532,48.217,v1
3850,126.059,61.575,131.185,128.496,48.202,v1
3851,126.091,59.343,130.513,128.753,48.186,v1
3852,126.127,59.317,130.739,128.691,48.169,v1
3853,126.159,59.863,130.82,128.571,48.154,v1
3854,126.191,59.068,130.969,128.592,48.138,v1
3855,126.223,61.169,131.453,128.882,48.123,v1
3856,126.255,61.423,131.414,128.743,48.107,v1
3857,126.287,61.292,131.035,129.047,48.092,v1
3858,126.323,61.034,130.912,128.637,48.075,v1
3859,126.355,58.947,130.73,128.716,48.059,v1
3860,126.387,63.416,131.164,128.906,48.044,v1
3861,126.419,62.339,131.102,128.869,48.028,v1
3862,126.451,61.884,131.199,129.531,48.013,v1
3863,126.487,59.698,131.046,129.31,47.996,v1
3864,126.519,58.556,131.134,128.837,47.98,v1
3865,126.551,59.445,130.788,128.771,47.965,v1
3866,126.583,64.924,131.953,128.883,47.95,v1
3867,126.615,64.043,131.959,128.82,47.934,v1
3868,126.651,61.427,131.089,129.053,47.917,v1
3869,126.683,57.389,130.607,128.544,47.901,v1
3870,126.715,56.298,130.423,128.254,47.886,v1
3871,126.747,59.537,130.709,128.703,47.871,v1
3872,126.779,59.017,130.931,128.526,47.855,v1
3873,126.811,60.396,130.591,128.946,47.84,v1
3874,126.847,59.078,130.482,128.782,47.822,v1
3875,126.879,55.681,129.785,127.647,47.807,v1
3876,126.911,51.037,128.754,127.675,47.792,v1
3877,126.943,52.729,129.581,128.28,47.776,v1
3878,126.975,56.097,129.981,128.259,47.761,v1
3879,127.011,61.558,130.693,128.243,47.743,v1
3880,127.043,61.668,130.675,128.681,47.728,v1
3881,127.075,57.619,130.233,128.659,47.713,v1
3882,127.107,53.59,129.002,128.386,47.697,v1
3883,127.139,53.784,129.929,128.919,47.682,v1
3884,127.175,57.13,130.774,129.486,47.664,v1
3885,127.207,62.403,131.752,129.295,47.649,v1
3886,127.239,62.348,131.475,129.625,47.634,v1
3887,127.271,59.235,131.139,128.591,47.618,v1
3888,127.303,60.849,131.13,128.862,47.603,v1
3889,127.335,65.706,132.495,129.355,47.587,v1
3890,127.371,63.562,131.76,128.578,47.57,v1
3891,127.403,62.393,130.893,128.474,47.555,v1
3892,127.435,56.97,130.499,127.74,47.539,v1
3893,127.467,58.261,130.57,129.164,47.524,v1
3894,127.499,61.488,131.575,128.767,47.508,v1
3895,127.535,67.517,132.06,128.813,47.491,v1
3896,127.567,66.999,131.727,129.109,47.476,v1
3897,127.599,62.32,130.702,128.763,47.46,v1
3898,127.631,60.187,130.414,128.58,47.445,v1
3899,127.663,56.578,130.535,128.305,47.429,v1
3900,127.699,62.438,130.876,128.836,47.412,v1
3901,127.731,62.269,131.208,128.53,47.397,v1
3902,127.763,60.468,131.089,128.154,47.381,v1
3903,127.795,59.156,130.124,127.794,47.366,v1
3904,127.827,57.701,130.082,127.589,47.35,v1
3905,127.859,58.875,130.735,128.354,47.335,v1
3906,127.895,60.244,130.748,128.084,47.318,v1
3907,127.927,58.604,130.531,128.027,47.302,v1
3908,127.959,61.811,130.538,128.227,47.287,v1
3909,127.991,74.23,132.062,129.375,47.271,v1
3910,128.023,59.56,130.46,128.113,47.256,v1
3911,128.059,60.643,130.529,128.053,47.239,v1
3912,128.091,62.059,130.426,128.427,47.223,v1
3913,128.123,60.079,130.747,128.877,47.208,v1
3914,128.155,60.433,130.881,128.595,47.192,v1
3915,128.187,63.964,131.457,128.268,47.177,v1
3916,128.223,66.018,131.91,128.493,47.16,v1
3917,128.255,61.853,131.176,128.203,47.144,v1
3918,128.287,58.727,129.347,128.293,47.129,v1
3919,128.319,58.06,130.422,128.02,47.113,v1
3920,128.351,62.645,131.176,128.322,47.098,v1
3921,128.383,65.932,131.137,128.054,47.083,v1
3922,128.419,62.833,130.652,127.158,47.065,v1
3923,128.451,57.359,129.835,127.45,47.05,v1
3924,128.483,57.839,130.032,127.841,47.034,v1
3925,128.515,60.228,130.759,128.128,47.019,v1
3926,128.547,61.513,130.9,128.47,47.004,v1
3927,128.583,64.849,131.396,128.404,46.986,v1
3928,128.615,69.258,131.925,128.746,46.971,v1
3929,128.647,57.799,129.847,128.361,46.956,v1
3930,128.679,57.32,129.655,128.134,46.94,v1
3931,128.711,57.832,130.229,128.276,46.925,v1
3932,128.747,62.419,130.836,127.619,46.907,v1
3933,128.779,59.97,130.332,127.437,46.892,v1
3934,128.811,57.777,129.661,127.616,46.877,v1
3935,128.843,57.155,129.932,127.869,46.861,v1
3936,128.875,59.063,130.506,128.54,46.846,v1
3937,128.907,62.675,131.279,128.652,46.83,v1
3938,128.943,62.619,131.447,128.773,46.813,v1
3939,128.975,60.692,131.216,128.394,46.798,v1
3940,129.007,59.666,130.77,128.668,46.782,v1
3941,129.039,60.822,130.809,128.373,46.767,v1
3942,129.071,62.711,131.125,128.233,46.751,v1
3943,129.107,66.184,131.091,128.117,46.734,v1
3944,129.139,62.029,130.599,128.068,46.719,v1
3945,129.171,62.186,131.187,128.251,46.703,v1
3946,129.203,59.678,130.431,128.117,46.688,v1
3947,129.235,60.66,130.683,127.712,46.672,v1
3948,129.271,59.628,130.344,127.599,46.655,v1
3949,129.303,55.021,129.176,126.969,46.64,v1
3950,129.335,56.399,128.74,126.949,46.624,v1
3951,129.367,57.827,129.396,127.446,46.609,v1
3952,129.399,58.506,130.11,127.678,46.593,v1
3953,129.431,59.834,130.399,127.756,46.578,v1
3954,129.467,56.71,129.858,128.384,46.561,v1
3955,129.499,55.376,129.946,127.534,46.545,v1
3956,129.531,58.543,129.8,128.281,46.53,v1
3957,129.563,61.461,130.113,127.548,46.514,v1
3958,129.595,61.186,129.945,127.072,46.499,v1
3959,129.631,56.445,129.619,126.507,46.482,v1
3960,129.663,53.874,129.009,127.052,46.466,v1
3961,129.695,52.308,128.802,127.308,46.451,v1
3962,129.727,53.28,129.288,127.339,46.435,v1
3963,129.759,53.158,128.839,127.274,46.42,v1
3964,129.795,53.891,129.18,127.56,46.403,v1
3965,129.827,56.145,129.884,127.485,46.387,v1
3966,129.859,57.952,130.3,127.878,46.372,v1
3967,129.891,55.855,129.702,128.583,46.356,v1
3968,129.923,52.812,129.921,127.702,46.341,v1
3969,129.955,57.053,130.264,128.112,46.326,v1
3970,129.991,57.965,131.096,128.251,46.308,v1
3971,130.023,59.445,130.529,128.091,46.293,v1
3972,130.055,59.311,130.574,127.85,46.277,v1
3973,130.087,54.656,129.521,127.81,46.262,v1
3974,130.119,54.987,129.445,127.973,46.247,v1
3975,130.155,56.397,129.668,127.873,46.229,v1
3976,130.187,56.57,129.887,128.081,46.214,v1
3977,130.219,57.271,129.892,127.524,46.198,v1
3978,130.251,54.365,128.906,127.244,46.183,v1
3979,130.283,53.017,129.023,127.471,46.168,v1
3980,130.319,53.2,129.067,127.152,46.15,v1
3981,130.351,56.688,129.384,127.626,46.135,v1
3982,130.383,59.476,130.364,127.796,46.119,v1
3983,130.415,58.473,130.445,128.153,46.104,v1
3984,130.447,56.409,129.683,127.7,46.089,v1
3985,130.479,54.525,129.633,127.916,46.073,v1
3986,130.515,51.181,129.16,128.012,46.056,v1
3987,130.547,56.919,129.919,127.406,46.04,v1
3988,130.579,56.223,130.578,128.128,46.025,v1
3989,130.611,58.7,131.024,128.246,46.01,v1
3990,130.643,55.02,129.653,127.887,45.994,v1
3991,130.679,47.571,128.577,127.724,45.977,v1
3992,130.711,51.011,129.457,127.439,45.961,v1
3993,130.743,50.771,129.302,127.809,45.946,v1
3994,130.775,54.832,129.994,127.811,45.931,v1
3995,130.807,57.699,129.961,127.994,45.915,v1
3996,130.843,60.051,129.791,128.025,45.898,v1
3997,130.875,56.487,129.606,127.514,45.883,v1
3998,130.907,55.178,129.49,128.446,45.867,v1
3999,130.939,57.257,129.712,128.3,45.852,v1
4000,130.971,58.006,129.824,128.098,45.836,v1
4001,131.003,54.741,129.188,127.461,45.821,v1
4002,131.039,51.624,128.522,127.644,45.804,v1
4003,131.071,52.252,129.288,127.359,45.788,v1
4004,131.103,52.069,129.144,127.388,45.773,v1
4005,131.135,55.526,129.865,127.686,45.757,v1
4006,131.167,53.623,129.223,127.557,45.742,v1
4007,131.203,53.142,128.846,126.971,45.725,v1
4008,131.235,51.07,127.788,126.735,45.709,v1
4009,131.267,54.316,128.69,127.271,45.694,v1
4010,131.299,54.855,129.166,127.076,45.678,v1
4011,131.331,49.306,128.416,126.985,45.663,v1
4012,131.367,52.403,129.082,127.586,45.646,v1
4013,131.399,51.798,129.02,127.428,45.63,v1
4014,131.431,53.27,129.496,127.954,45.615,v1
4015,131.463,56.545,129.77,127.537,45.599,v1
4016,131.495,56.77,129.858,127.65,45.584,v1
4017,131.527,54.47,129.863,127.99,45.569,v1
4018,131.563,54.18,129.913,128.076,45.551,v1
4019,131.595,51.689,129.108,128.329,45.536,v1
4020,131.627,56.126,129.669,128.56,45.52,v1
4021,131.659,54.112,129.78,127.926,45.505,v1
4022,131.691,54.374,128.979,127.797,45.49,v1
4023,131.727,49.811,128.116,126.962,45.472,v1
4024,131.759,47.519,127.865,126.971,45.457,v1
4025,131.791,51.45,128.909,127.17,45.441,v1
4026,131.823,54.706,129.098,127.729,45.426,v1
4027,131.855,56.172,129.905,127.622,45.411,v1
4028,131.891,56.197,129.469,127.799,45.393,v1
4029,131.923,49.894,128.328,127.346,45.378,v1
4030,131.955,45.788,127.952,127.049,45.362,v1
4031,131.987,51.089,128.923,127.318,45.347,v1
4032,132.019,53.407,129.66,127.675,45.332,v1
4033,132.051,53.629,130.169,127.216,45.316,v1
4034,132.087,49.288,128.492,127.285,45.299,v1
4035,132.119,48.837,128.329,127.311,45.283,v1
4036,132.151,48.066,128.609,127.472,45.268,v1
4037,132.183,53.965,129.363,127.507,45.253,v1
4038,132.215,54.518,129.323,127.62,45.237,v1
4039,132.251,53.426,129.361,127.502,45.22,v1
4040,132.283,50.283,128.694,127.315,45.204,v1
4041,132.315,47.483,128.655,127.094,45.189,v1
4042,132.347,47.388,128.384,127.427,45.174,v1
4043,132.379,53.097,129.06,127.486,45.158,v1
4044,132.415,56.036,129.777,127.94,45.141,v1
4045,132.447,56.983,130.024,128.326,45.125,v1
4046,132.479,53.774,129.029,127.733,45.11,v1
4047,132.511,54.186,128.906,127.439,45.095,v1
4048,132.543,47.598,128.506,127.612,45.079,v1
4049,132.575,48.308,128.965,127.721,45.064,v1
4050,132.611,53.729,129.658,127.527,45.046,v1
4051,132.643,53.244,129.556,127.487,45.031,v1
4052,132.675,54.796,130.009,127.299,45.016,v1
4053,132.707,55.873,129.763,127.212,45.0,v1
4054,132.739,52.387,129.136,127.609,44.985,v1
4055,132.775,52.569,129.098,127.486,44.967,v1
4056,132.807,54.08,129.246,127.713,44.952,v1
4057,132.839,55.096,129.629,127.581,44.937,v1
4058,132.871,56.354,129.796,127.809,44.921,v1
4059,132.903,59.014,130.161,127.795,44.906,v1
4060,132.939,55.01,129.149,127.434,44.889,v1
4061,132.971,53.825,129.169,127.151,44.873,v1
4062,133.003,56.581,129.461,127.914,44.858,v1
4063,133.035,55.117,129.253,127.685,44.842,v1
4064,133.067,53.352,128.811,127.619,44.827,v1
4065,133.099,52.596,128.51,127.052,44.811,v1
4066,133.135,50.478,128.294,127.418,44.794,v1
4067,133.167,52.349,128.855,127.477,44.779,v1
4068,133.199,52.264,128.787,127.333,44.763,v1
4069,133.231,52.225,128.943,127.684,44.748,v1
4070,133.263,49.783,128.414,127.602,44.732,v1
4071,133.299,51.243,128.516,127.485,44.715,v1
4072,133.331,50.575,128.823,127.807,44.7,v1
4073,133.363,51.837,129.247,127.162,44.684,v1
4074,133.395,55.529,129.166,127.14,44.669,v1
4075,133.427,56.882,129.221,127.521,44.653,v1
4076,133.463,55.406,128.827,127.468,44.636,v1
4077,133.495,52.464,128.4,127.068,44.621,v1
4078,133.527,52.49,129.161,127.672,44.605,v1
4079,133.559,57.19,129.687,127.66,44.59,v1
4080,133.591,56.702,129.61,127.388,44.575,v1
4081,133.623,56.255,129.037,127.349,44.559,v1
4082,133.659,51.813,128.154,127.587,44.542,v1
4083,133.691,52.198,129.068,127.358,44.526,v1
4084,133.723,54.048,129.17,127.258,44.511,v1
4085,133.755,53.905,128.889,127.032,44.496,v1
4086,133.787,52.956,128.879,127.063,44.48,v1
4087,133.823,50.435,128.068,126.696,44.463,v1
4088,133.855,49.878,128.342,126.207,44.447,v1
4089,133.887,49.993,128.23,127.367,44.432,v1
4090,133.919,52.343,128.14,127.212,44.417,v1
4091,133.951,50.406,127.824,127.1,44.401,v1
4092,133.987,50.849,128.307,127.073,44.384,v1
4093,134.019,52.591,128.603,126.78,44.368,v1
4094,134.051,51.765,128.397,127.726,44.353,v1
4095,134.083,53.351,128.87,126.982,44.338,v1
4096,134.115,51.272,128.873,127.565,44.322,v1
4097,134.147,52.095,129.201,127.68,44.307,v1
4098,134.183,55.895,128.954,127.731,44.289,v1
4099,134.215,60.909,130.08,127.927,44.274,v1
4100,134.247,62.735,130.773,127.495,44.259,v1
4101,134.279,61.206,129.941,127.766,44.243,v1
4102,134.311,55.899,129.594,127.896,44.228,v1
4103,134.347,56.734,129.626,128.005,44.21,v1
4104,134.379,58.571,129.643,127.904,44.195,v1
4105,134.411,59.205,129.535,127.627,44.18,v1
4106,134.443,56.679,128.681,126.911,44.164,v1
4107,134.475,52.472,127.994,126.778,44.149,v1
4108,134.511,49.146,127.293,126.854,44.131,v1
4109,134.543,51.729,128.242,127.447,44.116,v1
4110,134.575,54.423,128.849,127.066,44.101,v1
4111,134.607,57.568,129.032,127.467,44.085,v1
4112,134.639,56.987,129.076,127.502,44.07,v1
4113,134.671,52.022,128.293,127.415,44.054,v1
4114,134.707,52.172,128.427,127.189,44.037,v1
4115,134.739,52.811,128.536,127.25,44.022,v1
4116,134.771,57.609,128.819,126.875,44.006,v1
4117,134.803,61.364,129.197,126.943,43.991,v1
4118,134.835,59.948,128.752,126.96,43.975,v1
4119,134.871,55.471,127.781,127.02,43.958,v1
4120,134.903,55.521,128.126,127.067,43.943,v1
4121,134.935,55.076,128.37,127.648,43.927,v1
4122,134.967,55.627,129.387,127.331,43.912,v1
4123,134.999,59.511,129.49,127.102,43.896,v1
4124,135.035,59.623,129.189,127.605,43.879,v1
4125,135.067,55.28,128.423,127.22,43.864,v1
4126,135.099,53.323,127.725,127.409,43.848,v1
4127,135.131,51.482,127.788,127.062,43.833,v1
4128,135.163,54.696,128.785,127.527,43.817,v1
4129,135.195,57.548,128.756,127.094,43.802,v1
4130,135.231,56.462,128.498,126.568,43.785,v1
4131,135.263,54.145,128.399,126.693,43.769,v1
4132,135.295,52.179,127.88,126.746,43.754,v1
4133,135.327,53.042,128.298,126.94,43.738,v1
4134,135.359,54.79,128.419,127.384,43.723,v1
4135,135.395,55.574,128.601,127.313,43.706,v1
4136,135.427,56.588,128.657,127.592,43.69,v1
4137,135.459,54.17,128.273,127.512,43.675,v1
4138,135.491,52.012,127.804,127.15,43.659,v1
4139,135.523,48.78,127.458,126.928,43.644,v1
4140,135.559,53.985,128.388,127.265,43.627,v1
4141,135.591,59.032,129.276,127.342,43.611,v1
4142,135.623,58.395,129.462,127.611,43.596,v1
4143,135.655,55.239,128.068,127.377,43.581,v1
4144,135.687,51.153,127.544,126.813,43.565,v1
4145,135.719,50.87,127.775,126.859,43.55,v1
4146,135.755,53.689,128.152,126.747,43.532,v1
4147,135.787,55.859,128.907,126.625,43.517,v1
4148,135.819,55.439,128.763,127.006,43.502,v1
4149,135.851,56.892,129.203,127.612,43.486,v1
4150,135.883,55.139,128.568,127.182,43.471,v1
4151,135.919,56.041,128.655,126.841,43.453,v1
4152,135.951,57.672,129.063,126.629,43.438,v1
4153,135.983,56.908,128.42,127.429,43.423,v1
4154,136.015,54.885,128.264,127.484,43.407,v1
4155,136.047,57.505,128.584,126.614,43.392,v1
4156,136.083,58.116,129.249,126.647,43.374,v1
4157,136.115,59.559,128.857,126.535,43.359,v1
4158,136.147,57.394,128.623,127.08,43.344,v1
4159,136.179,54.575,128.553,126.614,43.328,v1
4160,136.211,54.583,128.326,126.793,43.313,v1
4161,136.243,59.829,129.095,127.262,43.297,v1
4162,136.279,59.404,128.763,127.002,43.28,v1
4163,136.311,59.82,128.404,126.333,43.265,v1
4164,136.343,58.099,128.156,126.276,43.249,v1
4165,136.375,55.941,128.01,126.498,43.234,v1
4166,136.407,59.012,128.787,127.262,43.218,v1
4167,136.443,63.929,129.799,127.31,43.201,v1
4168,136.475,61.086,128.794,126.972,43.186,v1
4169,136.507,57.136,128.219,126.929,43.17,v1
4170,136.539,52.401,127.366,126.534,43.155,v1
4171,136.571,53.995,128.466,126.827,43.139,v1
4172,136.607,55.612,128.905,126.957,43.122,v1
4173,136.639,57.685,128.505,127.114,43.107,v1
4174,136.671,55.766,127.991,126.649,43.091,v1
4175,136.703,54.18,128.171,126.486,43.076,v1
4176,136.735,53.248,127.543,126.463,43.06,v1
4177,136.767,53.73,127.922,126.717,43.045,v1
4178,136.803,57.709,128.405,126.982,43.028,v1
4179,136.835,57.915,128.907,127.004,43.012,v1
4180,136.867,57.187,128.365,127.177,42.997,v1
4181,136.899,55.575,127.664,127.016,42.981,v1
4182,136.931,54.28,127.429,127.621,42.966,v1
4183,136.967,53.578,128.313,126.819,42.949,v1
4184,136.999,57.383,128.961,127.867,42.933,v1
4185,137.031,57.142,129.434,127.525,42.918,v1
4186,137.063,56.735,128.946,127.238,42.902,v1
4187,137.095,53.521,128.424,127.403,42.887,v1
4188,137.131,51.601,127.945,127.18,42.87,v1
4189,137.163,51.526,127.572,126.662,42.854,v1
4190,137.195,53.747,128.524,127.408,42.839,v1
4191,137.227,55.577,128.94,127.513,42.823,v1
4192,137.259,56.428,128.516,126.844,42.808,v1
4193,137.291,56.125,127.92,126.422,42.793,v1
4194,137.327,52.319,128.409,126.874,42.775,v1
4195,137.359,53.378,128.583,127.427,42.76,v1
4196,137.391,55.277,128.509,127.795,42.744,v1
4197,137.423,55.898,129.123,127.128,42.729,v1
4198,137.455,52.695,127.87,127.456,42.714,v1
4199,137.491,47.69,127.366,126.448,42.696,v1
4200,137.523,47.927,126.845,126.138,42.681,v1
4201,137.555,50.331,127.466,126.508,42.665,v1
4202,137.587,52.604,127.689,126.425,42.65,v1
4203,137.619,50.576,126.952,126.843,42.635,v1
4204,137.655,49.925,126.704,126.623,42.617,v1
4205,137.687,47.996,126.929,126.758,42.602,v1
4206,137.719,48.615,127.72,126.541,42.587,v1
4207,137.751,49.813,127.215,126.395,42.571,v1
4208,137.783,53.64,127.693,126.61,42.556,v1
4209,137.815,57.603,128.176,127.069,42.54,v1
4210,137.851,57.402,128.853,127.246,42.523,v1
4211,137.883,54.841,128.027,126.824,42.508,v1
4212,137.915,50.004,127.537,127.108,42.492,v1
4213,137.947,48.591,127.503,127.388,42.477,v1
4214,137.979,50.732,128.042,127.151,42.461,v1
4215,138.015,53.985,128.207,126.664,42.444,v1
4216,138.047,55.38,128.745,127.225,42.429,v1
4217,138.079,54.662,128.469,127.435,42.413,v1
4218,138.111,60.323,130.524,128.646,42.398,v1
4219,138.143,48.063,127.952,126.924,42.382,v1
4220,138.179,52.771,128.763,126.734,42.365,v1
4221,138.211,55.38,128.813,126.79,42.35,v1
4222,138.243,57.848,128.975,126.704,42.334,v1
4223,138.275,56.442,128.363,126.668,42.319,v1
4224,138.307,52.199,127.726,126.789,42.303,v1
4225,138.339,52.426,128.2,127.027,42.288,v1
4226,138.375,54.234,128.69,127.454,42.271,v1
4227,138.407,53.806,128.277,127.13,42.255,v1
4228,138.439,52.496,127.966,126.521,42.24,v1
4229,138.471,48.638,127.649,126.58,42.224,v1
4230,138.503,49.381,126.918,126.473,42.209,v1
4231,138.539,48.867,127.306,126.79,42.192,v1
4232,138.571,49.177,127.175,126.033,42.176,v1
4233,138.603,52.9,127.253,125.821,42.161,v1
4234,138.635,53.784,127.87,126.351,42.145,v1
4235,138.667,53.594,128.16,126.679,42.13,v1
