frame,timestamp,L,a,b,fase
2358,77.194,150.528,118.491,121.137,Media
2359,77.229,152.726,119.466,121.73,Media
2360,77.262,154.7,121.49,122.642,Media
2361,77.294,156.394,122.829,123.338,Media
2362,77.326,157.555,122.071,123.291,Media
2363,77.358,156.804,120.997,122.329,Media
2364,77.39,154.561,121.316,121.625,Media
2365,77.426,152.245,121.375,121.48,Media
2366,77.458,152.806,121.497,121.75,Media
2367,77.49,152.915,121.826,121.606,Media
2368,77.522,153.223,122.287,121.532,Media
2369,77.554,153.928,121.452,121.44,Media
2370,77.59,153.781,121.361,121.314,Media
2371,77.622,152.533,121.315,121.091,Media
2372,77.654,155.74,123.235,122.378,Media
2373,77.686,154.812,122.418,122.332,Media
2374,77.718,152.589,120.846,121.377,Media
2375,77.753,153.289,121.097,121.513,Media
2376,77.786,154.705,122.223,121.824,Media
2377,77.817,155.167,123.033,121.908,Media
2378,77.85,155.848,123.412,122.387,Media
2379,77.882,155.705,123.039,121.98,Media
2380,77.914,155.386,122.684,121.949,Media
2381,77.95,155.028,123.171,122.102,Media
2382,77.982,157.988,125.078,123.136,Media
2383,78.014,159.148,125.464,123.659,Media
2384,78.046,159.792,124.541,123.149,Media
2385,78.078,159.804,123.807,122.852,Media
2386,78.114,159.358,123.077,122.761,Media
2387,78.146,159.281,124.254,122.78,Media
2388,78.178,159.574,124.342,123.031,Media
2389,78.21,160.399,124.793,122.939,Media
2390,78.242,162.678,125.111,123.448,Media
2391,78.278,161.066,124.857,123.064,Media
2392,78.31,160.899,125.262,123.546,Media
2393,78.342,159.893,125.141,123.154,Media
2394,78.374,159.947,124.398,122.7,Media
2395,78.406,160.431,123.998,122.513,Media
2396,78.438,157.773,124.349,122.064,Media
2397,78.474,157.805,124.639,121.949,Media
2398,78.506,162.619,125.666,123.35,Media
2399,78.538,161.209,124.294,122.561,Media
2400,78.57,158.973,124.907,122.022,Media
2401,78.602,160.42,124.589,122.307,Media
2402,78.638,160.927,125.241,122.751,Media
2403,78.67,160.841,125.718,123.062,Media
2404,78.702,160.796,126.055,122.873,Media
2405,78.734,161.896,126.508,123.796,Media
2406,78.766,163.02,126.634,123.79,Media
2407,78.802,161.625,126.31,123.354,Media
2408,78.834,160.708,126.679,123.399,Media
2409,78.866,159.446,126.285,122.831,Media
2410,78.898,158.652,124.308,122.159,Media
2411,78.93,152.06,119.122,121.009,Media
2412,78.962,151.11,118.658,120.3,Media
2413,78.998,148.467,119.357,120.311,Media
2414,79.03,150.531,120.94,121.436,Media
2415,79.062,151.647,121.436,121.869,Media
2416,79.094,153.643,121.814,122.166,Media
2417,79.126,150.459,119.526,120.107,Media
2418,79.162,150.291,118.643,120.088,Media
2419,79.194,147.973,119.149,119.859,Media
2420,79.226,148.638,120.588,120.142,Media
2421,79.258,149.836,121.577,120.5,Media
2422,79.29,151.003,121.584,120.567,Media
2423,79.326,149.888,122.037,121.217,Media
2424,79.358,150.996,122.298,121.026,Media
2425,79.39,152.608,123.387,121.892,Media
2426,79.422,149.233,122.38,121.424,Media
2427,79.454,148.733,122.71,121.001,Media
2428,79.486,146.462,121.185,120.117,Media
2429,79.522,143.266,123.011,120.472,Media
2430,79.554,145.814,123.696,121.102,Media
2431,79.586,144.361,123.187,120.123,Media
2432,79.618,141.51,122.268,119.975,Media
2433,79.65,143.41,122.441,120.527,Media
2434,79.686,143.194,120.349,120.02,Media
2435,79.718,139.021,118.144,118.386,Media
2436,79.75,135.669,117.987,118.015,Media
2437,79.781,136.806,119.426,118.797,Media
2438,79.814,139.019,117.891,118.314,Media
2439,79.85,139.072,118.098,118.289,Media
2440,79.882,141.659,120.473,119.747,Media
2441,79.914,145.854,119.903,120.374,Media
2442,79.946,147.292,120.63,120.684,Media
2443,79.978,148.132,120.94,120.93,Media
2444,80.01,147.025,121.611,120.845,Media
2445,80.046,147.921,122.9,121.598,Media
2446,80.078,149.543,124.062,122.047,Media
2447,80.11,149.509,124.355,122.35,Media
2448,80.142,148.612,123.08,121.491,Media
2449,80.174,147.013,120.616,120.405,Media
2450,80.21,142.704,118.905,118.441,Media
2451,80.242,143.459,119.958,119.04,Media
2452,80.274,144.426,120.715,119.513,Media
2453,80.306,144.824,120.861,119.475,Media
2454,80.338,143.945,119.4,118.941,Media
2455,80.374,145.386,119.528,119.026,Media
2456,80.406,146.258,120.335,119.745,Media
2457,80.438,149.016,122.599,121.023,Media
2458,80.47,149.627,123.107,121.039,Media
2459,80.502,144.726,121.076,120.167,Media
2460,80.534,146.276,121.397,120.338,Media
2461,80.57,146.259,122.283,120.273,Media
2462,80.602,144.806,123.737,120.813,Media
2463,80.634,145.34,124.051,120.979,Media
2464,80.666,147.966,124.503,121.169,Media
2465,80.698,146.74,123.075,120.504,Media
2466,80.734,145.036,121.457,119.167,Media
2467,80.766,141.183,121.812,118.476,Media
2468,80.798,138.238,123.32,118.535,Media
2469,80.83,137.325,122.717,118.118,Media
2470,80.862,135.966,122.648,117.079,Media
2471,80.894,133.774,120.631,117.341,Media
2472,80.93,133.959,118.69,116.429,Media
2473,80.962,129.728,117.44,115.266,Media
2474,80.994,129.373,119.146,115.266,Media
2475,81.026,130.239,119.681,115.791,Media
2476,81.058,130.339,119.518,115.927,Media
2477,81.094,132.591,119.249,116.491,Media
2478,81.126,134.597,118.592,116.993,Media
2479,81.158,133.355,118.843,116.648,Media
2480,81.19,130.213,118.888,116.485,Media
2481,81.222,131.64,120.456,117.61,Media
2482,81.258,133.287,121.802,118.223,Media
2483,81.29,138.239,121.212,118.43,Media
2484,81.322,137.105,119.469,117.475,Media
2485,81.354,135.637,118.816,117.09,Media
2486,81.386,135.172,119.521,117.63,Media
2487,81.422,136.763,120.927,118.743,Media
2488,81.454,139.397,122.258,119.113,Media
2489,81.486,139.736,121.4,119.198,Media
2490,81.518,139.459,120.974,118.938,Media
2491,81.55,137.692,121.687,119.044,Media
2492,81.582,141.432,120.286,119.486,Media
2493,81.618,141.31,120.913,119.077,Media
2494,81.65,142.087,120.971,120.19,Media
2495,81.682,144.537,121.293,120.705,Media
2496,81.714,144.803,121.935,120.871,Media
2497,81.746,144.947,122.955,121.355,Media
2498,81.782,146.205,122.21,121.292,Media
2499,81.814,145.202,121.513,120.432,Media
2500,81.846,144.82,120.289,119.974,Media
2501,81.878,145.132,120.784,120.13,Media
2502,81.91,146.084,121.96,120.798,Media
2503,81.946,148.277,122.577,121.483,Media
2504,81.978,149.093,122.892,121.639,Media
2505,82.01,149.251,122.239,121.416,Media
2506,82.042,147.692,122.93,120.996,Media
2507,82.074,146.442,123.089,120.885,Media
2508,82.106,145.872,123.402,121.251,Media
2509,82.142,150.129,124.521,122.522,Media
2510,82.174,149.739,123.041,121.922,Media
2511,82.206,144.827,121.413,120.767,Media
2512,82.238,144.509,121.901,120.451,Media
2513,82.27,144.901,121.965,120.951,Media
2514,82.306,145.273,122.532,120.594,Media
2515,82.338,146.309,121.442,120.762,Media
2516,82.37,144.326,120.487,119.553,Media
2517,82.402,143.603,120.996,119.82,Media
2518,82.434,143.448,122.132,120.46,Media
2519,82.47,147.23,122.74,121.188,Media
2520,82.502,147.233,122.455,120.842,Media
2521,82.534,148.667,122.453,121.32,Media
2522,82.566,146.477,122.708,121.107,Media
2523,82.598,146.788,123.503,121.079,Media
2524,82.63,146.0,123.066,120.654,Media
2525,82.666,148.072,123.557,121.395,Media
2526,82.698,146.983,123.217,120.898,Media
2527,82.73,146.542,124.731,121.285,Media
2528,82.762,149.128,126.31,122.244,Media
2529,82.794,149.783,125.593,122.228,Media
2530,82.83,146.869,123.844,121.167,Media
2531,82.862,148.021,124.195,121.336,Media
2532,82.894,147.552,124.399,120.813,Media
2533,82.926,148.577,124.528,121.244,Media
2534,82.958,147.807,124.733,120.874,Media
2535,82.994,147.358,124.965,120.745,Media
2536,83.026,145.747,123.999,120.327,Media
2537,83.058,145.821,124.279,120.478,Media
2538,83.09,146.384,124.248,120.529,Media
2539,83.122,146.392,124.072,120.697,Media
2540,83.154,145.486,123.404,119.936,Media
2541,83.19,144.645,122.148,119.892,Media
2542,83.222,145.499,123.214,120.115,Media
2543,83.254,146.7,125.022,120.497,Media
2544,83.286,147.021,124.657,121.066,Media
2545,83.318,147.847,125.019,121.177,Media
2546,83.354,148.455,125.338,121.409,Media
2547,83.386,150.745,126.342,121.952,Media
2548,83.418,152.009,126.795,122.161,Media
2549,83.45,148.12,125.639,121.103,Media
2550,83.482,150.05,127.043,121.936,Media
2551,83.518,150.894,126.945,122.126,Media
2552,83.55,152.23,126.734,121.977,Media
2553,83.582,151.826,124.232,121.393,Media
2554,83.614,147.756,123.457,119.934,Media
2555,83.646,147.286,124.223,120.385,Media
2556,83.678,147.62,123.787,120.332,Media
2557,83.714,146.892,123.859,120.518,Media
2558,83.746,149.799,124.783,121.613,Media
2559,83.778,152.376,124.79,122.043,Media
2560,83.81,150.095,124.116,121.023,Media
2561,83.842,148.201,125.105,121.261,Media
2562,83.878,149.59,126.035,121.229,Media
2563,83.91,149.033,125.332,121.282,Media
2564,83.942,147.496,123.358,120.32,Media
2565,83.974,145.738,122.515,119.8,Media
2566,84.006,146.133,123.123,119.888,Media
2567,84.042,145.865,123.281,119.677,Media
2568,84.074,147.253,124.156,120.556,Media
2569,84.106,147.546,123.937,120.32,Media
2570,84.138,147.047,122.74,119.548,Media
2571,84.17,146.552,121.215,119.271,Media
2572,84.202,144.91,120.181,118.482,Media
2573,84.238,144.807,121.537,119.276,Media
2574,84.27,146.29,122.968,120.161,Media
2575,84.302,148.566,124.879,121.018,Media
2576,84.334,151.916,125.696,122.396,Media
2577,84.366,154.136,125.404,122.893,Media
2578,84.402,153.575,125.536,122.11,Media
2579,84.434,150.668,125.614,121.936,Media
2580,84.466,151.889,126.533,122.569,Media
2581,84.498,152.118,127.238,122.01,Media
2582,84.53,152.044,125.7,121.789,Media
2583,84.566,151.417,125.8,121.781,Media
2584,84.598,151.319,124.808,121.292,Media
2585,84.63,149.073,124.315,120.526,Media
2586,84.662,148.956,124.714,120.472,Media
2587,84.694,150.851,125.292,121.248,Media
2588,84.726,150.886,124.469,121.195,Media
2589,84.762,152.709,124.959,121.782,Media
2590,84.794,154.215,125.254,122.164,Media
2591,84.826,151.64,125.321,121.621,Media
2592,84.858,153.741,126.849,122.888,Media
2593,84.89,155.815,128.278,123.3,Media
2594,84.926,156.065,128.013,123.309,Media
2595,84.958,156.908,128.231,123.55,Media
2596,84.99,157.022,128.214,123.754,Media
2597,85.022,159.244,128.374,123.706,Media
2598,85.054,157.792,128.078,123.624,Media
2599,85.09,158.479,128.309,124.079,Media
2600,85.122,159.655,128.417,123.591,Media
2601,85.154,161.024,128.578,123.729,Media
2602,85.186,160.591,127.384,123.536,Media
2603,85.218,159.428,127.178,123.069,Media
2604,85.25,157.568,126.639,122.427,Media
2605,85.286,158.135,126.486,123.316,Media
2606,85.318,160.872,127.491,123.86,Media
2607,85.35,162.141,127.316,124.029,Media
2608,85.382,161.467,127.347,123.741,Media
2609,85.414,158.783,126.711,123.306,Media
2610,85.45,158.631,127.222,123.232,Media
2611,85.482,159.894,127.818,124.17,Media
2612,85.514,162.826,127.786,124.522,Media
2613,85.546,162.011,127.057,124.049,Media
2614,85.578,159.121,126.636,123.392,Media
2615,85.614,158.512,127.049,123.358,Media
2616,85.646,157.765,126.408,122.791,Media
2617,85.678,157.49,126.433,122.767,Media
2618,85.71,158.539,126.668,122.686,Media
2619,85.742,158.676,126.075,122.635,Media
2620,85.774,157.765,125.318,122.43,Media
2621,85.81,158.952,126.107,122.835,Media
2622,85.842,162.153,125.741,123.527,Media
2623,85.874,162.176,124.939,122.972,Media
2624,85.906,160.652,125.152,122.809,Media
2625,85.938,161.695,125.99,123.384,Media
2626,85.974,162.449,126.517,123.978,Media
2627,86.006,162.307,126.139,123.401,Media
2628,86.038,162.083,125.366,123.203,Media
2629,86.07,161.006,125.059,122.54,Media
2630,86.102,158.175,111.712,121.127,Media
2631,86.138,159.134,113.323,121.829,Media
2632,86.17,160.495,114.583,122.135,Media
2633,86.202,160.62,114.942,121.775,Media
2634,86.234,160.421,114.8,121.384,Media
2635,86.266,160.696,115.505,121.347,Media
2636,86.298,162.054,116.693,121.878,Media
2637,86.334,162.598,117.448,122.069,Media
2638,86.366,162.596,117.736,121.689,Media
2639,86.398,160.495,118.771,122.443,Media
2640,86.43,161.965,119.442,122.672,Media
2641,86.462,162.056,119.178,121.918,Media
2642,86.498,158.965,119.545,122.313,Media
2643,86.53,160.003,119.888,122.791,Media
2644,86.562,160.507,120.752,122.929,Media
2645,86.594,157.479,120.396,122.793,Media
2646,86.626,157.408,119.833,122.791,Media
2647,86.662,157.668,120.072,122.528,Media
2648,86.694,156.751,121.33,123.221,Media
2649,86.726,159.368,122.358,123.947,Media
2650,86.758,161.349,122.652,123.875,Media
2651,86.79,156.451,122.428,123.157,Media
2652,86.822,152.859,121.3,121.651,Media
2653,86.858,154.625,122.062,122.081,Media
2654,86.89,157.376,124.478,124.023,Media
2655,86.922,164.183,125.206,125.127,Media
2656,86.954,163.156,125.895,124.525,Media
2657,86.986,158.816,124.448,124.609,Media
2658,87.022,162.16,124.919,124.762,Media
2659,87.054,166.125,125.077,125.573,Media
2660,87.086,168.267,127.048,126.678,Media
2661,87.118,171.735,127.22,127.109,Media
2662,87.15,172.844,128.231,127.13,Media
2663,87.186,170.63,127.786,127.094,Media
2664,87.218,177.836,128.298,127.944,Media
2665,87.25,192.04,130.877,130.225,Media
2666,87.282,192.658,132.996,131.726,Media
2667,87.314,192.324,132.456,131.115,Media
2668,87.346,188.249,131.198,129.883,Media
2669,87.382,175.109,129.94,128.866,Media
2670,87.414,168.359,128.551,127.27,Media
2671,87.446,164.569,127.581,126.485,Media
2672,87.478,162.896,127.302,125.86,Media
2673,87.51,159.769,126.383,125.351,Media
2674,87.546,154.722,125.474,123.87,Media
2675,87.578,158.838,125.942,124.985,Media
2676,87.61,160.456,126.212,125.05,Media
2677,87.642,150.171,124.727,123.217,Media
2678,87.674,139.115,121.759,120.533,Media
2679,87.71,137.442,121.377,119.722,Media
2680,87.742,136.826,121.486,119.456,Media
2681,87.774,143.331,120.625,119.928,Media
2682,87.806,144.687,121.427,120.393,Media
2683,87.838,145.153,121.684,121.286,Media
2684,87.87,149.619,121.624,120.86,Media
2685,87.906,148.887,122.206,120.927,Media
2686,87.938,148.638,122.584,121.342,Media
2687,87.97,152.029,121.624,121.107,Media
2688,88.002,150.617,121.166,121.435,Media
2689,88.034,150.606,122.034,121.838,Media
2690,88.07,153.872,121.549,121.514,Media
2691,88.102,152.169,120.613,121.349,Media
2692,88.134,150.195,120.303,120.043,Media
2693,88.166,149.594,120.365,120.517,Media
2694,88.198,150.697,121.645,121.266,Media
2695,88.234,151.828,122.18,121.663,Media
2696,88.266,149.684,121.712,121.405,Media
2697,88.298,145.696,119.723,120.691,Media
2698,88.33,141.262,118.301,119.199,Media
2699,88.362,143.414,116.655,118.381,Media
2700,88.394,144.288,117.855,118.681,Media
2701,88.43,146.548,118.715,119.697,Media
2702,88.462,145.413,118.345,118.959,Media
2703,88.494,145.689,118.519,118.992,Media
2704,88.526,141.95,117.291,117.757,Media
2705,88.558,144.315,118.659,118.28,Media
2706,88.594,147.216,118.673,118.901,Media
2707,88.626,147.995,117.765,118.197,Media
2708,88.658,142.308,118.388,117.88,Media
2709,88.69,143.189,118.89,117.734,Media
2710,88.722,144.367,119.755,118.019,Media
2711,88.758,140.212,120.225,118.684,Media
2712,88.79,138.386,119.169,117.937,Media
2713,88.822,137.013,117.75,117.541,Media
2714,88.854,134.26,116.762,116.565,Media
2715,88.886,131.303,116.122,115.185,Media
2716,88.918,131.278,115.822,114.966,Media
2717,88.954,133.674,116.899,115.455,Media
2718,88.986,137.498,117.555,116.317,Media
2719,89.018,138.993,116.854,116.266,Media
2720,89.05,134.855,115.09,114.418,Media
2721,89.082,129.665,114.877,112.597,Media
2722,89.118,125.789,114.022,111.448,Media
2723,89.15,121.445,115.203,111.942,Media
2724,89.182,120.708,115.092,111.767,Media
2725,89.214,121.506,115.934,112.125,Media
2726,89.246,122.111,115.694,111.845,Media
2727,89.282,122.296,115.341,111.641,Media
2728,89.314,122.321,115.346,111.715,Media
2729,89.346,123.763,116.307,112.228,Media
2730,89.378,125.739,117.615,113.014,Media
2731,89.41,129.742,119.476,113.917,Media
2732,89.442,121.622,117.339,112.459,Media
2733,89.478,136.375,125.95,119.231,Media
2734,89.51,119.651,116.655,110.279,Media
2735,89.542,113.621,118.492,111.394,Media
2736,89.574,114.326,118.569,111.174,Media
2737,89.606,114.331,118.913,110.443,Media
2738,89.642,109.79,118.72,111.514,Media
2739,89.674,106.676,116.864,109.897,Media
2740,89.706,103.957,116.098,108.869,Media
2741,89.738,99.851,116.528,109.454,Media
2742,89.77,99.912,116.828,109.115,Media
2743,89.806,101.148,116.784,109.416,Media
2744,89.838,99.726,116.183,108.699,Media
2745,89.87,101.982,116.845,108.921,Media
2746,89.902,100.633,116.277,108.455,Media
2747,89.934,100.469,116.555,108.672,Media
2748,89.966,100.253,116.562,108.361,Media
2749,90.002,100.189,116.602,108.37,Media
2750,90.034,101.672,116.489,108.185,Media
2751,90.066,102.704,116.385,108.875,Media
2752,90.098,101.466,116.297,108.372,Media
2753,90.13,98.935,115.898,107.696,Media
2754,90.166,101.54,117.315,108.792,Media
2755,90.198,101.856,116.561,109.094,Media
2756,90.23,102.198,116.403,108.599,Media
2757,90.262,100.145,115.812,107.895,Media
2758,90.294,98.958,115.712,107.308,Media
2759,90.33,99.806,116.241,107.885,Media
2760,90.362,101.826,117.396,108.83,Media
2761,90.394,101.014,116.398,108.638,Media
2762,90.426,101.798,116.238,108.208,Media
2763,90.458,102.233,116.454,108.451,Media
2764,90.49,100.907,117.026,107.627,Media
2765,90.526,101.532,116.667,108.505,Media
2766,90.558,102.134,116.848,108.349,Media
2767,90.59,103.058,116.737,108.978,Media
2768,90.622,104.562,116.798,108.497,Media
2769,90.654,102.053,116.273,107.603,Media
2770,90.69,101.797,116.688,107.659,Media
2771,90.722,102.479,117.053,107.63,Media
2772,90.754,104.897,117.581,108.367,Media
2773,90.786,110.411,118.419,109.43,Media
2774,90.818,108.954,116.711,109.883,Media
2775,90.854,106.169,115.692,108.972,Media
2776,90.886,104.866,116.741,107.691,Media
2777,90.918,97.773,118.224,108.849,Media
2778,90.95,100.704,118.268,109.395,Media
2779,90.982,103.11,118.005,108.73,Media
2780,91.014,112.388,119.672,111.349,Media
2781,91.05,124.398,122.751,114.464,Media
2782,91.082,128.425,121.257,113.736,Media
2783,91.114,146.787,125.059,119.732,Media
2784,91.146,164.432,126.884,123.035,Media
2785,91.178,174.429,127.796,124.756,Media
2786,91.214,163.91,127.063,123.9,Media
2787,91.246,159.945,126.231,122.355,Media
2788,91.278,155.968,125.596,120.897,Media
2789,91.31,143.036,124.767,119.278,Media
2790,91.342,145.454,125.171,119.569,Media
2791,91.378,145.831,124.758,119.151,Media
2792,91.41,131.054,124.985,116.076,Media
2793,91.442,120.487,124.391,113.748,Media
2794,91.474,113.899,124.384,112.241,Media
2795,91.506,100.702,124.853,109.708,Media
2796,91.538,92.671,123.371,107.835,Media
2797,91.574,85.745,123.311,106.213,Media
2798,91.606,103.724,124.541,113.608,Media
2799,91.638,83.015,122.746,105.518,Escura
2800,91.67,72.695,123.499,103.122,Escura
2801,91.702,71.999,123.973,102.696,Escura
2802,91.738,71.395,124.352,102.654,Escura
2803,91.77,70.901,124.255,103.011,Escura
2804,91.802,76.139,122.913,103.381,Escura
2805,91.834,76.93,122.676,103.672,Escura
2806,91.866,77.865,122.305,104.185,Escura
2807,91.902,80.751,121.525,104.511,Escura
2808,91.934,81.812,121.509,104.057,Escura
2809,91.966,83.06,120.979,104.744,Escura
2810,91.998,86.84,120.053,105.18,Escura
2811,92.03,87.003,119.995,105.182,Escura
2812,92.062,87.321,120.022,105.109,Escura
2813,92.098,87.114,119.761,105.523,Escura
2814,92.13,87.785,120.011,105.615,Escura
2815,92.162,87.938,120.129,105.41,Escura
2816,92.194,89.105,119.953,105.487,Escura
2817,92.226,88.258,120.358,104.973,Escura
2818,92.262,89.471,120.143,105.219,Escura
2819,92.294,90.742,119.737,105.519,Escura
2820,92.326,91.01,119.927,105.581,Escura
2821,92.358,91.698,119.939,105.834,Escura
2822,92.39,92.45,119.911,106.253,Escura
2823,92.426,92.413,119.538,106.755,Escura
2824,92.458,93.974,119.638,106.723,Escura
2825,92.49,99.244,118.335,107.47,Escura
2826,92.522,100.216,118.321,107.987,Escura
2827,92.554,100.662,118.275,108.344,Escura
2828,92.586,107.684,117.522,108.197,Escura
2829,92.622,108.651,117.376,108.861,Escura
2830,92.654,109.408,117.429,109.392,Escura
2831,92.686,113.651,117.102,110.153,Escura
2832,92.718,113.937,117.417,109.948,Escura
2833,92.75,115.058,117.097,110.707,Escura
2834,92.786,120.473,117.154,110.688,Escura
2835,92.818,120.956,117.167,111.281,Escura
2836,92.85,121.299,117.24,111.548,Escura
2837,92.882,121.379,117.562,111.634,Escura
2838,92.914,120.54,117.626,111.752,Escura
2839,92.95,119.95,117.798,111.598,Escura
2840,92.982,122.349,117.135,111.844,Escura
2841,93.014,122.283,117.496,111.771,Escura
2842,93.046,122.521,117.531,112.185,Escura
2843,93.078,123.543,117.752,112.103,Escura
2844,93.11,124.158,117.684,112.56,Escura
2845,93.146,123.535,117.906,112.541,Escura
2846,93.178,125.27,116.831,112.15,Escura
2847,93.21,125.301,117.089,111.978,Escura
2848,93.242,124.341,116.953,112.247,Escura
2849,93.274,124.208,117.438,112.192,Escura
2850,93.31,124.24,117.35,112.476,Escura
2851,93.342,124.112,117.456,112.725,Escura
2852,93.374,123.879,117.683,112.734,Escura
2853,93.406,124.515,117.628,113.148,Escura
2854,93.438,124.5,117.831,113.225,Escura
2855,93.474,124.71,117.794,113.725,Escura
2856,93.506,125.545,117.675,113.941,Escura
2857,93.538,125.35,118.149,113.754,Escura
2858,93.57,125.222,118.212,113.524,Escura
2859,93.602,124.919,118.009,113.523,Escura
2860,93.634,124.56,117.964,113.374,Escura
2861,93.67,125.25,118.25,113.806,Escura
2862,93.702,125.298,118.391,113.674,Escura
2863,93.734,125.017,118.363,113.663,Escura
2864,93.766,124.966,118.348,113.548,Escura
2865,93.798,124.718,118.617,113.317,Escura
2866,93.834,124.571,118.619,113.426,Escura
2867,93.866,124.582,118.052,113.698,Escura
2868,93.898,124.95,118.468,113.495,Escura
2869,93.93,125.976,118.471,113.667,Escura
2870,93.962,126.578,118.72,113.881,Escura
2871,93.998,126.707,118.66,113.937,Escura
2872,94.03,126.373,118.956,113.683,Escura
2873,94.062,126.385,118.838,113.801,Escura
2874,94.094,125.691,118.732,113.244,Escura
2875,94.126,126.105,118.564,113.369,Escura
2876,94.158,126.146,118.607,113.328,Escura
2877,94.194,126.705,118.758,113.396,Escura
2878,94.226,125.851,118.848,113.051,Escura
