frame,timestamp,L,a,b,fase
1447,47.361,153.48,124.948,130.009,
1448,47.393,153.723,124.957,130.619,
1449,47.425,155.934,125.53,130.252,
1450,47.457,154.394,125.255,131.045,
1451,47.489,151.146,124.941,130.238,
1452,47.525,148.853,125.232,130.184,
1453,47.557,152.595,125.33,130.336,
1454,47.589,153.255,125.319,130.584,
1455,47.621,157.465,126.175,130.991,
1456,47.653,146.795,125.554,130.789,
1457,47.685,148.362,125.534,130.548,
1458,47.721,151.275,125.838,130.749,
1459,47.753,149.732,125.529,130.673,
1460,47.785,151.592,125.466,130.972,
1461,47.817,152.893,125.574,130.2,
1462,47.849,151.669,125.491,131.138,
1463,47.885,152.578,125.647,130.118,
1464,47.917,150.798,125.627,130.244,
1465,47.949,147.166,125.697,130.573,
1466,47.981,147.564,126.315,130.859,
1467,48.013,147.297,125.958,131.459,
1468,48.049,153.03,126.009,130.837,
1469,48.081,148.871,126.007,130.599,
1470,48.113,148.955,125.444,131.119,
1471,48.145,152.18,125.121,130.98,
1472,48.177,154.469,125.651,131.319,
1473,48.209,154.306,126.045,131.294,
1474,48.245,153.101,125.935,131.714,
1475,48.277,151.968,125.856,131.5,
1476,48.309,150.125,125.933,131.863,
1477,48.341,151.872,126.047,132.025,
1478,48.373,146.187,126.208,131.176,
1479,48.409,147.999,125.895,131.413,
1480,48.441,151.093,125.721,131.13,
1481,48.473,151.408,125.561,131.458,
1482,48.505,146.125,125.378,131.12,
1483,48.537,148.008,125.18,130.868,
1484,48.573,159.233,125.742,131.207,
1485,48.605,153.381,125.311,131.276,
1486,48.637,156.921,125.347,131.047,
1487,48.669,153.031,125.249,131.419,
1488,48.701,173.997,125.611,131.2,
1489,48.733,147.697,125.552,131.766,
1490,48.769,146.486,126.482,131.452,
1491,48.801,148.447,126.195,131.682,
1492,48.833,143.189,125.953,131.368,
1493,48.865,141.675,126.285,131.592,
1494,48.897,146.297,126.605,132.034,
1495,48.933,149.272,126.639,132.257,
1496,48.965,144.942,126.931,132.1,
1497,48.997,147.106,126.82,131.56,
1498,49.029,146.599,126.523,131.669,
1499,49.061,147.723,126.792,131.651,
1500,49.097,148.755,126.756,131.367,
1501,49.129,147.874,126.329,131.292,
1502,49.161,148.251,126.206,131.857,
1503,49.193,148.253,126.024,131.8,
1504,49.225,150.566,126.181,131.788,
1505,49.257,151.62,126.177,131.839,
1506,49.293,151.162,126.08,131.755,
1507,49.325,148.326,126.316,131.847,
1508,49.357,149.126,126.177,131.549,
1509,49.389,148.531,125.893,132.441,
1510,49.421,149.156,126.4,132.1,
1511,49.457,149.044,126.28,131.632,
1512,49.489,149.705,126.303,131.024,
1513,49.521,146.129,126.203,131.094,
1514,49.553,153.002,125.877,131.225,
1515,49.585,153.264,125.957,131.65,
1516,49.621,155.349,126.067,131.104,
1517,49.653,150.186,125.752,131.004,
1518,49.685,149.753,125.289,131.2,
1519,49.717,149.258,125.3,130.956,
1520,49.749,153.339,125.205,131.018,
1521,49.781,151.568,125.3,131.024,
1522,49.817,148.188,124.735,131.17,
1523,49.849,146.549,124.778,131.183,
1524,49.881,147.384,125.282,131.207,
1525,49.913,152.953,125.522,131.175,
1526,49.945,150.532,125.754,130.778,
1527,49.981,148.177,125.547,131.227,
1528,50.013,146.045,125.698,131.046,
1529,50.045,151.049,126.028,131.258,
1530,50.077,149.748,125.926,131.36,
1531,50.109,150.01,125.915,131.015,
1532,50.145,151.745,126.189,131.5,
1533,50.177,150.182,125.837,130.823,
1534,50.209,149.429,125.533,131.058,
1535,50.241,150.253,125.962,131.12,
1536,50.273,149.714,126.058,131.236,
1537,50.305,145.276,126.374,130.657,
1538,50.341,147.402,126.545,131.322,
1539,50.373,153.928,126.512,131.805,
1540,50.405,152.385,126.874,131.253,
1541,50.437,154.655,126.112,131.45,
1542,50.469,150.078,125.952,131.722,
1543,50.505,148.283,126.399,131.279,
1544,50.537,150.367,126.589,131.379,
1545,50.569,155.512,127.023,131.483,
1546,50.601,167.095,126.433,131.75,
1547,50.633,149.607,126.254,131.119,
1548,50.669,149.606,125.94,131.113,
1549,50.701,147.017,126.168,131.427,
1550,50.733,149.466,126.567,131.241,
1551,50.765,152.729,126.383,130.907,
1552,50.797,152.212,126.021,130.999,
1553,50.829,154.095,126.028,130.875,
1554,50.865,150.21,125.865,131.208,
1555,50.897,148.568,126.238,130.918,
1556,50.929,151.55,126.034,131.405,
1557,50.961,151.582,126.776,131.876,
1558,50.993,153.989,126.385,131.48,
1559,51.029,147.976,126.327,131.704,
1560,51.061,144.776,126.475,131.112,
1561,51.093,146.769,126.787,130.982,
1562,51.125,150.211,126.982,131.442,
1563,51.157,150.152,126.538,131.226,
1564,51.193,147.436,126.689,131.25,
1565,51.225,151.416,126.914,131.176,
1566,51.257,149.324,126.769,131.444,
1567,51.289,152.914,126.396,131.67,
1568,51.321,151.645,126.729,131.805,
1569,51.353,150.419,126.906,131.503,
1570,51.389,151.355,127.017,131.364,
1571,51.421,150.111,126.785,131.985,
1572,51.453,148.476,126.884,131.904,
1573,51.485,150.257,126.893,131.544,
1574,51.517,149.074,126.811,131.653,
1575,51.553,148.694,127.205,131.492,
1576,51.585,150.473,127.435,132.237,
1577,51.617,150.99,127.008,131.493,
1578,51.649,150.572,126.796,131.409,
1579,51.681,150.18,127.186,131.166,
1580,51.717,148.779,127.29,131.774,
1581,51.749,149.575,126.896,131.576,
1582,51.781,144.903,127.312,131.253,
1583,51.813,145.289,126.838,131.433,
1584,51.845,144.435,126.879,131.424,
1585,51.877,145.147,126.789,131.395,
1586,51.913,144.477,127.022,132.022,
1587,51.945,146.919,127.104,131.804,
1588,51.977,145.119,127.43,131.766,
1589,52.009,143.154,127.273,131.858,
1590,52.041,142.964,127.448,131.76,
1591,52.077,143.612,127.048,132.075,
1592,52.109,146.666,126.841,131.275,
1593,52.141,149.403,126.871,131.632,
1594,52.173,149.903,126.015,131.772,
1595,52.205,149.4,125.976,131.587,
1596,52.241,148.682,126.4,131.397,
1597,52.273,149.659,126.136,131.852,
1598,52.305,150.737,126.508,131.821,
1599,52.337,151.456,126.117,131.873,
1600,52.369,150.691,126.678,131.345,
1601,52.401,153.2,126.579,131.276,
1602,52.437,153.467,126.206,132.176,
1603,52.469,153.474,126.345,131.576,
1604,52.501,149.096,126.285,131.746,
1605,52.533,147.085,126.379,131.423,
1606,52.565,150.768,126.877,131.42,
1607,52.601,154.439,126.537,131.738,
1608,52.633,152.248,127.057,131.263,
1609,52.665,147.569,126.368,131.89,
1610,52.697,150.886,126.487,131.04,
1611,52.729,151.281,126.932,131.456,
1612,52.765,153.421,126.503,131.94,
1613,52.797,151.969,125.688,131.282,
1614,52.829,149.292,125.383,130.885,
1615,52.861,149.449,126.228,130.729,
1616,52.893,157.942,126.704,131.702,
1617,52.925,152.212,126.033,131.853,
1618,52.961,151.622,126.243,131.627,
1619,52.993,149.747,125.734,131.792,
1620,53.025,148.818,126.252,131.484,
1621,53.057,149.569,126.014,131.812,
1622,53.089,148.491,126.473,131.365,
1623,53.125,150.852,126.232,131.336,
1624,53.157,150.038,126.243,131.167,
1625,53.189,150.847,126.102,131.361,
1626,53.221,152.009,126.202,131.216,
1627,53.253,150.763,126.376,131.431,
1628,53.289,149.636,126.188,131.464,
1629,53.321,150.751,125.732,130.826,
1630,53.353,152.237,126.062,131.442,
1631,53.385,154.854,126.012,131.642,
1632,53.417,155.3,125.956,131.105,
1633,53.449,152.697,125.073,130.712,
1634,53.485,150.676,125.469,130.993,
1635,53.517,151.087,126.073,130.82,
1636,53.549,155.083,125.604,131.49,
1637,53.581,156.351,125.247,131.035,
1638,53.613,150.683,125.602,130.656,
1639,53.649,146.248,125.461,130.922,
1640,53.681,152.694,125.628,131.144,
1641,53.713,153.98,125.68,131.062,
1642,53.745,155.307,125.796,130.655,
1643,53.777,147.043,125.185,130.776,
1644,53.813,145.112,124.888,131.085,
1645,53.845,147.318,125.657,131.822,
1646,53.877,150.504,126.099,131.252,
1647,53.909,151.878,125.785,130.723,
1648,53.941,152.394,125.575,130.279,
1649,53.973,153.382,125.565,130.095,
1650,54.009,155.246,125.299,130.892,
1651,54.041,156.121,124.907,131.195,
1652,54.073,155.632,125.146,130.619,
1653,54.105,156.274,125.689,131.183,
1654,54.137,156.279,125.654,130.699,
1655,54.173,153.209,125.6,130.765,
1656,54.205,152.906,125.958,130.744,
1657,54.237,155.02,125.431,130.734,
1658,54.269,152.256,125.398,131.021,
1659,54.301,152.294,125.246,131.015,
1660,54.337,151.024,125.166,130.58,
1661,54.369,148.467,125.924,130.896,
1662,54.401,149.525,125.716,130.94,
1663,54.433,154.091,125.595,131.189,
1664,54.465,153.043,125.186,131.495,
1665,54.497,154.005,125.367,131.052,
1666,54.533,148.718,125.406,130.704,
1667,54.565,147.422,125.735,130.386,
1668,54.597,150.775,125.607,131.017,
1669,54.629,152.668,125.838,131.286,
1670,54.661,155.112,126.218,131.003,
1671,54.697,148.553,125.679,131.419,
1672,54.729,143.964,125.639,131.267,
1673,54.761,146.335,126.067,131.503,
1674,54.793,151.614,126.511,131.141,
1675,54.825,178.413,126.878,131.822,
1676,54.861,154.172,126.22,131.145,
1677,54.893,143.945,125.648,130.673,
1678,54.925,144.788,125.601,131.291,
1679,54.957,148.309,125.858,131.275,
1680,54.989,150.036,125.478,131.201,
1681,55.021,154.711,125.582,130.988,
1682,55.057,153.401,125.761,130.688,
1683,55.089,151.249,126.093,129.929,
1684,55.121,152.521,126.37,130.671,
1685,55.153,154.681,125.72,131.043,
1686,55.185,145.694,125.536,130.943,
1687,55.221,147.157,125.959,131.478,
1688,55.253,150.389,126.325,131.139,
1689,55.285,152.626,126.325,130.642,
1690,55.317,148.542,125.927,131.255,
1691,55.349,149.795,125.735,130.671,
1692,55.385,148.067,126.455,130.481,
1693,55.417,152.734,125.206,130.85,
1694,55.449,149.609,125.027,130.991,
1695,55.481,147.774,125.616,130.776,
1696,55.513,146.937,125.679,130.333,
1697,55.545,144.143,125.786,130.557,
1698,55.581,146.587,126.225,130.51,
1699,55.613,149.968,125.34,130.736,
1700,55.645,145.449,125.308,130.203,
1701,55.677,143.154,125.315,130.739,
1702,55.709,147.272,125.528,130.922,
1703,55.745,150.166,125.748,130.708,
1704,55.777,148.547,125.325,130.989,
1705,55.809,146.274,125.531,130.507,
1706,55.841,149.62,125.331,130.308,
1707,55.873,146.828,125.212,130.094,
1708,55.909,151.952,124.48,131.094,
1709,55.941,154.249,124.836,130.559,
1710,55.973,153.275,124.219,130.382,
1711,56.005,142.457,124.214,129.987,
1712,56.037,140.464,124.891,130.137,
1713,56.069,144.511,124.969,130.672,
1714,56.105,147.618,125.348,130.997,
1715,56.137,145.28,125.756,130.108,
1716,56.169,143.958,125.772,130.541,
1717,56.201,145.313,125.369,130.646,
1718,56.233,146.893,125.419,130.456,
1719,56.269,147.861,125.248,130.75,
1720,56.301,148.352,125.215,130.952,
1721,56.333,147.32,125.585,130.138,
1722,56.365,143.379,125.865,130.172,
1723,56.397,144.222,125.891,130.584,
1724,56.433,147.786,125.465,130.817,
1725,56.465,149.585,125.085,130.757,
1726,56.497,148.455,125.312,130.544,
1727,56.529,147.634,124.921,130.483,
1728,56.561,147.935,124.557,130.607,
1729,56.593,149.612,124.436,130.467,
1730,56.629,144.093,125.276,130.758,
1731,56.661,143.442,125.468,131.087,
1732,56.693,145.559,125.671,131.604,
1733,56.725,144.451,126.136,130.721,
1734,56.757,147.483,125.435,130.615,
1735,56.793,149.481,124.869,130.519,
1736,56.825,148.373,125.246,130.265,
1737,56.857,146.853,125.665,130.811,
1738,56.889,153.726,125.137,130.508,
1739,56.921,154.104,124.995,130.948,
1740,56.957,149.475,125.339,130.815,
1741,56.989,144.214,124.821,130.366,
1742,57.021,143.711,124.998,130.678,
1743,57.053,151.46,125.192,131.019,
1744,57.085,150.486,125.268,131.176,
1745,57.117,149.905,124.771,130.922,
1746,57.153,146.554,124.794,130.922,
1747,57.185,147.125,125.069,130.416,
1748,57.217,145.956,125.548,130.9,
1749,57.249,145.993,125.577,130.561,
1750,57.281,146.427,126.039,130.938,
1751,57.317,149.231,125.795,130.716,
1752,57.349,147.921,125.356,130.746,
1753,57.381,146.718,125.213,130.615,
1754,57.413,144.5,125.43,130.877,
1755,57.445,144.816,125.556,131.152,
1756,57.481,150.077,125.281,131.136,
1757,57.513,148.996,125.176,131.423,
1758,57.545,145.244,125.477,130.894,
1759,57.577,141.103,125.67,130.973,
1760,57.609,143.138,125.455,131.33,
1761,57.641,143.874,125.793,130.739,
1762,57.677,141.808,125.998,130.692,
1763,57.709,138.211,125.524,131.114,
1764,57.741,137.977,125.384,131.314,
1765,57.773,141.433,126.126,131.535,
1766,57.805,142.455,126.107,131.284,
1767,57.841,142.306,126.386,131.147,
1768,57.873,142.465,126.202,131.324,
1769,57.905,141.106,125.788,131.146,
1770,57.937,145.194,125.605,131.189,
1771,57.969,148.687,125.691,131.197,
1772,58.005,150.575,125.547,131.412,
1773,58.037,149.899,125.481,130.929,
1774,58.069,146.079,124.757,130.137,
1775,58.101,140.705,125.036,130.725,
1776,58.133,142.308,125.807,131.524,
1777,58.165,146.873,125.48,131.554,
1778,58.201,149.84,125.51,130.507,
1779,58.233,143.564,125.295,130.906,
1780,58.265,144.289,125.552,130.526,
1781,58.297,147.955,125.356,130.694,
1782,58.329,147.472,125.869,130.88,
1783,58.365,139.166,126.146,132.107,
1784,58.397,138.594,126.234,131.257,
1785,58.429,140.736,126.057,131.493,
1786,58.461,147.996,125.279,131.409,
1787,58.493,147.894,124.858,131.127,
1788,58.529,146.58,124.497,130.535,
1789,58.561,143.491,125.19,130.872,
1790,58.593,146.73,125.111,131.319,
1791,58.625,145.04,125.253,131.304,
1792,58.657,147.385,124.749,131.05,
1793,58.689,145.951,125.063,130.602,
1794,58.725,140.454,124.846,130.55,
1795,58.757,142.416,124.686,130.632,
1796,58.789,145.96,125.148,130.693,
1797,58.821,145.806,124.334,130.803,
1798,58.853,143.186,124.465,130.166,
1799,58.889,139.004,125.563,130.056,
1800,58.921,137.215,126.053,130.558,
1801,58.953,139.87,126.072,131.25,
1802,58.985,142.639,126.166,131.166,
1803,59.017,145.069,125.881,130.694,
1804,59.053,144.502,125.084,130.423,
1805,59.085,143.844,125.104,130.741,
1806,59.117,146.355,124.76,130.728,
1807,59.149,150.339,124.652,130.389,
1808,59.181,146.891,124.299,130.491,
1809,59.213,145.393,124.248,130.073,
1810,59.249,144.168,124.352,130.539,
1811,59.281,144.875,124.812,130.222,
1812,59.313,146.609,124.383,131.063,
1813,59.345,143.896,124.879,131.095,
1814,59.377,142.596,124.9,130.407,
1815,59.413,143.072,124.501,130.902,
1816,59.445,141.942,125.048,130.388,
1817,59.477,140.747,125.172,130.605,
1818,59.509,141.474,125.728,130.748,
1819,59.541,139.779,125.537,130.108,
1820,59.577,138.757,125.738,130.56,
1821,59.609,143.516,125.667,130.702,
1822,59.641,148.922,125.079,130.586,
1823,59.673,152.528,125.061,129.905,
1824,59.705,142.171,125.466,129.912,
1825,59.737,141.172,125.535,130.07,
1826,59.773,156.337,124.766,130.975,
1827,59.805,174.804,125.73,131.675,
1828,59.837,149.224,124.289,130.785,
1829,59.869,143.137,124.587,130.597,
1830,59.901,142.113,124.83,129.853,
1831,59.937,148.147,125.077,130.099,
1832,59.969,148.839,124.983,130.314,
1833,60.001,148.593,124.534,129.933,
1834,60.033,144.022,124.592,130.008,
1835,60.065,144.009,124.907,130.535,
1836,60.101,148.451,125.146,130.976,
1837,60.133,150.173,124.924,130.742,
1838,60.165,151.588,125.125,130.569,
1839,60.197,145.454,125.075,130.854,
1840,60.229,147.249,125.78,130.357,
1841,60.261,151.014,124.689,130.503,
1842,60.297,154.716,124.697,130.459,
1843,60.329,152.957,124.421,130.605,
1844,60.361,150.928,124.754,130.826,
1845,60.393,145.347,125.241,130.876,
1846,60.425,141.763,125.772,130.732,
1847,60.461,144.855,126.184,131.456,
1848,60.493,149.504,125.924,131.412,
1849,60.525,149.214,125.464,130.902,
1850,60.557,146.273,125.552,130.662,
1851,60.589,143.006,125.966,131.058,
1852,60.625,145.497,126.011,131.067,
1853,60.657,149.094,125.683,131.464,
1854,60.689,148.739,125.568,131.619,
1855,60.721,148.441,125.673,131.18,
1856,60.753,144.114,125.861,131.676,
1857,60.785,144.307,126.558,131.619,
1858,60.821,152.139,126.104,131.577,
1859,60.853,150.642,125.984,132.063,
1860,60.885,155.487,125.61,131.648,
1861,60.917,150.429,125.761,131.167,
1862,60.949,148.694,125.918,131.832,
1863,60.985,154.546,126.929,132.638,
1864,61.017,146.258,126.526,131.679,
1865,61.049,146.783,126.315,132.423,
1866,61.081,151.386,126.787,131.868,
1867,61.113,150.955,126.577,132.466,
1868,61.149,151.552,126.411,131.824,
1869,61.181,147.109,126.801,131.763,
1870,61.213,146.474,126.079,132.021,
1871,61.245,152.07,126.914,132.041,
1872,61.277,153.476,126.992,131.907,
1873,61.309,148.194,127.008,132.302,
1874,61.345,142.481,126.408,132.61,
1875,61.377,145.208,127.01,131.966,
1876,61.409,150.517,127.225,131.778,
1877,61.441,153.474,126.679,131.448,
1878,61.473,151.467,126.377,132.322,
1879,61.509,147.117,126.27,131.778,
1880,61.541,146.898,126.78,131.681,
1881,61.573,152.576,126.684,132.335,
1882,61.605,153.567,126.614,131.883,
1883,61.637,150.39,126.487,131.433,
1884,61.673,148.599,126.635,132.059,
1885,61.705,148.605,126.729,131.604,
1886,61.737,150.667,127.004,131.978,
1887,61.769,151.542,126.635,132.147,
1888,61.801,151.468,126.605,131.87,
1889,61.833,150.518,126.253,131.701,
1890,61.869,148.447,126.53,130.995,
1891,61.901,148.627,126.349,131.953,
1892,61.933,151.648,126.457,131.734,
1893,61.965,154.139,126.842,131.387,
1894,61.997,152.256,126.346,131.594,
1895,62.033,146.068,126.728,132.058,
1896,62.065,148.679,126.811,132.201,
1897,62.097,149.428,127.401,132.653,
1898,62.129,149.189,127.484,132.72,
1899,62.161,150.53,127.385,132.81,
1900,62.197,147.356,127.965,132.651,
1901,62.229,148.956,127.91,132.607,
1902,62.261,147.062,127.223,133.108,
1903,62.293,148.269,127.616,132.988,
1904,62.325,148.733,127.23,132.067,
1905,62.357,148.874,126.204,131.974,
1906,62.393,146.651,126.668,131.52,
1907,62.425,151.301,126.771,132.322,
1908,62.457,152.833,127.351,132.625,
1909,62.489,149.556,127.158,132.689,
1910,62.521,143.523,126.666,132.012,
1911,62.557,147.745,126.685,132.241,
1912,62.589,149.35,126.899,132.363,
1913,62.621,154.002,127.036,132.845,
1914,62.653,149.776,127.432,132.095,
1915,62.685,153.876,127.508,132.294,
1916,62.722,152.305,127.425,131.91,
1917,62.753,150.552,126.855,132.311,
1918,62.785,150.885,126.73,132.27,
1919,62.817,151.512,126.918,132.724,
1920,62.849,150.869,127.137,132.389,
1921,62.881,150.024,127.0,131.726,
1922,62.918,147.1,126.874,131.55,
1923,62.949,146.618,126.717,131.668,
1924,62.981,150.457,127.089,132.275,
1925,63.013,147.913,127.165,132.438,
1926,63.045,148.829,127.154,132.412,
1927,63.081,149.81,127.06,132.187,
1928,63.113,152.197,126.461,132.559,
1929,63.145,158.373,126.536,132.646,
1930,63.177,154.969,126.263,132.42,
1931,63.209,149.727,126.759,132.983,
1932,63.245,147.627,127.751,132.934,
1933,63.277,149.471,128.425,133.5,
1934,63.31,150.189,128.577,133.563,
1935,63.342,146.917,128.715,133.172,
1936,63.373,141.207,128.135,133.633,
1937,63.405,140.202,128.056,133.348,
1938,63.441,145.947,128.701,133.645,
1939,63.473,146.863,127.906,133.849,
1940,63.506,149.899,128.354,133.445,
1941,63.537,148.509,128.228,132.923,
1942,63.569,141.248,128.227,133.064,
1943,63.605,137.592,129.301,133.354,
1944,63.637,142.559,129.059,133.727,
1945,63.669,146.679,129.186,133.858,
1946,63.701,147.321,129.162,133.623,
1947,63.733,145.211,128.709,132.518,
1948,63.77,147.231,128.225,133.583,
1949,63.801,149.088,129.068,133.717,
1950,63.833,147.328,129.59,134.164,
1951,63.865,148.987,129.694,133.623,
1952,63.897,147.968,128.85,134.002,
1953,63.929,145.065,128.46,133.395,
1954,63.966,143.446,128.2,133.376,
1955,63.997,151.407,128.477,133.582,
1956,64.029,150.737,128.337,133.333,
1957,64.061,148.055,128.458,133.58,
1958,64.093,150.232,128.449,132.92,
1959,64.129,147.661,128.105,133.288,
1960,64.162,147.483,128.034,133.269,
1961,64.193,148.11,128.647,133.911,
1962,64.226,147.761,129.718,133.628,
1963,64.258,152.364,128.901,134.203,
1964,64.294,151.892,128.703,133.535,
1965,64.326,149.443,128.044,133.163,
1966,64.357,141.094,128.181,133.52,
1967,64.389,143.572,128.493,133.697,
1968,64.421,143.934,129.774,134.76,
1969,64.453,148.279,129.898,134.071,
1970,64.489,140.68,130.366,134.425,
1971,64.521,142.202,129.665,134.295,
1972,64.553,145.316,129.594,133.608,
1973,64.585,149.804,129.77,134.099,
1974,64.617,147.295,129.678,133.744,
1975,64.653,147.565,129.03,133.605,
1976,64.685,143.763,129.539,133.509,
1977,64.717,143.668,129.492,133.614,
1978,64.749,146.054,129.815,133.413,
1979,64.781,149.794,129.531,133.495,
1980,64.818,144.177,129.324,133.221,
1981,64.849,144.632,129.8,133.254,
1982,64.881,148.079,130.127,133.941,
1983,64.913,148.888,129.595,134.575,
1984,64.945,146.422,129.817,133.302,
1985,64.978,145.564,129.43,133.397,
1986,65.014,144.655,129.952,133.871,
1987,65.046,150.586,129.637,133.708,
1988,65.077,153.54,129.796,133.605,
1989,65.11,155.186,129.813,133.157,
1990,65.142,152.382,129.187,133.471,
1991,65.177,152.491,128.789,133.606,
1992,65.209,149.18,129.22,133.637,
1993,65.241,146.462,128.725,132.828,
1994,65.273,147.872,129.42,132.946,
1995,65.306,147.917,128.985,133.47,
1996,65.342,147.216,129.908,133.047,
1997,65.374,149.415,129.964,133.706,
1998,65.406,153.13,129.738,133.542,
1999,65.437,149.863,129.278,133.628,
2000,65.469,148.164,128.755,133.274,
2001,65.502,148.739,129.873,133.53,
2002,65.538,150.366,130.09,133.281,
2003,65.57,152.891,129.567,134.106,
2004,65.601,149.926,129.701,133.533,
2005,65.634,140.614,129.255,133.579,
2006,65.666,148.075,129.267,133.573,
2007,65.701,154.449,129.758,133.473,
2008,65.734,154.204,129.763,134.127,
2009,65.766,153.948,129.747,133.238,
2010,65.797,150.248,128.816,132.877,
2011,65.829,148.204,128.813,132.976,
2012,65.866,147.308,129.283,132.727,
2013,65.898,149.81,129.224,133.598,
2014,65.929,146.405,129.237,133.07,
2015,65.962,143.411,129.201,133.393,
2016,65.993,144.813,129.461,133.713,
2017,66.026,147.208,129.736,133.824,
2018,66.062,151.946,129.617,133.766,
2019,66.094,152.451,129.153,133.241,
2020,66.126,148.504,129.226,133.039,
2021,66.158,144.398,129.325,133.227,
2022,66.19,145.67,129.863,134.131,
2023,66.226,148.772,129.763,133.722,
2024,66.258,150.511,129.096,133.843,
2025,66.29,151.187,129.328,132.303,
2026,66.322,148.723,129.397,132.896,
2027,66.354,142.195,129.659,133.103,
2028,66.39,146.374,129.803,133.459,
2029,66.422,147.839,130.512,134.211,
2030,66.454,150.336,131.091,133.656,
2031,66.485,146.379,131.125,133.926,
2032,66.518,143.823,130.944,133.533,
2033,66.549,143.074,131.442,134.241,
2034,66.586,145.943,132.011,135.004,
2035,66.618,148.309,132.455,135.142,
2036,66.65,153.783,131.863,134.667,
2037,66.682,145.558,131.994,134.238,
2038,66.714,139.513,132.043,133.389,
2039,66.75,140.122,132.578,133.847,
2040,66.782,146.395,132.599,134.925,
2041,66.813,150.873,131.654,134.676,
2042,66.846,149.746,131.066,133.511,
2043,66.878,149.703,130.918,133.96,
2044,66.914,149.548,130.488,133.999,
2045,66.946,150.099,130.054,133.186,
2046,66.978,151.246,129.398,133.266,
2047,67.01,154.439,130.131,133.553,
2048,67.042,158.734,130.579,133.474,
2049,67.074,153.15,130.451,133.428,
2050,67.11,143.999,130.666,133.928,
2051,67.142,149.324,131.037,133.822,
2052,67.174,147.833,131.256,134.169,
2053,67.206,152.705,130.325,134.331,
2054,67.238,146.861,130.499,133.476,
2055,67.274,144.168,130.343,133.727,
2056,67.306,143.802,131.132,133.557,
2057,67.338,144.274,132.065,134.365,
2058,67.37,147.06,132.614,135.066,
2059,67.402,148.048,131.771,134.5,
2060,67.438,145.045,132.111,134.785,
2061,67.47,143.139,131.438,133.789,
2062,67.502,143.279,132.041,134.253,
2063,67.534,150.714,132.363,134.46,
2064,67.566,152.358,132.358,134.839,
2065,67.598,150.678,131.212,134.14,
2066,67.634,145.0,131.938,133.767,
2067,67.666,143.27,132.45,133.882,
2068,67.698,144.355,131.775,134.297,
2069,67.73,149.222,132.096,134.864,
2070,67.762,150.432,132.579,134.8,
2071,67.798,152.686,131.777,134.324,
2072,67.83,149.925,131.814,133.976,
2073,67.862,147.614,132.185,133.799,
2074,67.894,149.471,132.133,134.415,
2075,67.926,149.925,133.024,134.905,
2076,67.962,150.204,132.878,134.65,
2077,67.994,150.276,132.963,134.348,
2078,68.026,145.874,132.197,134.328,
2079,68.058,141.432,132.084,134.371,
2080,68.09,146.628,132.223,135.058,
2081,68.122,148.778,131.844,134.511,
2082,68.158,152.208,131.504,134.136,
2083,68.19,153.013,131.316,133.69,
2084,68.222,143.592,130.859,133.827,
2085,68.254,143.207,131.714,133.997,
2086,68.286,144.107,132.263,134.262,
2087,68.322,146.894,132.304,134.852,
2088,68.354,146.166,131.806,134.021,
2089,68.386,148.122,131.576,134.767,
2090,68.418,147.647,132.117,134.365,
2091,68.45,148.843,130.75,134.392,
2092,68.486,156.01,131.504,134.347,
2093,68.518,156.849,131.536,134.374,
2094,68.55,152.515,131.421,134.449,
2095,68.582,145.749,132.284,134.099,
2096,68.614,150.637,131.98,134.889,
2097,68.646,151.22,132.963,134.979,
2098,68.682,152.648,132.958,135.131,
2099,68.714,148.531,132.882,135.188,
2100,68.746,147.896,133.964,135.255,
2101,68.778,144.826,133.817,135.575,
2102,68.81,143.94,133.744,135.545,
2103,68.846,143.036,133.608,135.494,
2104,68.878,149.542,133.17,135.571,
2105,68.91,148.982,132.858,135.857,
2106,68.942,147.392,132.008,134.921,
2107,68.974,147.787,131.365,135.011,
2108,69.01,154.191,131.803,134.68,
2109,69.042,157.073,131.253,134.282,
2110,69.074,150.605,131.314,134.171,
2111,69.106,145.361,132.408,134.692,
2112,69.138,141.511,134.714,135.633,
2113,69.17,146.471,135.196,135.856,
2114,69.206,146.386,135.751,135.875,
2115,69.238,148.817,135.048,135.489,
2116,69.27,146.673,135.568,136.316,
2117,69.302,145.004,134.702,135.948,
2118,69.334,147.145,134.193,135.955,
2119,69.37,152.123,134.433,136.231,
2120,69.402,148.886,134.71,135.695,
2121,69.434,147.084,134.765,135.719,
2122,69.466,150.721,134.823,135.773,
2123,69.498,154.262,134.472,135.894,
2124,69.534,150.488,134.378,136.528,
2125,69.566,150.707,134.333,135.882,
2126,69.598,148.83,134.724,136.191,
2127,69.63,146.585,135.16,136.182,
2128,69.662,147.617,134.739,135.837,
2129,69.694,145.911,135.03,136.107,
2130,69.73,143.923,134.492,135.499,
2131,69.762,143.02,134.237,135.409,
2132,69.794,146.256,134.778,135.455,
2133,69.826,146.58,134.233,135.507,
2134,69.858,145.238,133.901,135.53,
2135,69.894,144.205,133.88,135.77,
2136,69.926,145.845,134.018,135.616,
2137,69.958,149.803,134.067,135.692,
2138,69.99,150.159,133.966,135.318,
2139,70.022,150.929,133.216,135.643,
2140,70.058,147.731,133.492,135.373,
2141,70.09,146.821,134.211,135.458,
2142,70.122,146.875,133.884,135.556,
2143,70.154,149.999,133.923,135.987,
2144,70.186,148.458,133.734,135.934,
2145,70.218,145.145,133.881,135.785,
